"dia_ano","dias","otimista","casos_estimados","pessimista","x"
188,2020-07-06,2161,2273,2385,2250
189,2020-07-07,2188,2301,2414,2286
190,2020-07-08,2213,2328,2443,2324
191,2020-07-09,2238,2354,2470,2357
192,2020-07-10,2262,2379,2496,2392
193,2020-07-11,2286,2404,2522,2426
194,2020-07-12,2308,2427,2546,2463
195,2020-07-13,2329,2450,2571,2501
196,2020-07-14,2350,2472,2594,2536
197,2020-07-15,2370,2493,2616,2572
198,2020-07-16,2389,2513,2637,2608
199,2020-07-17,2408,2533,2658,NA
200,2020-07-18,2425,2551,2677,NA
201,2020-07-19,2443,2569,2695,NA
202,2020-07-20,2459,2586,2713,NA
203,2020-07-21,2475,2603,2731,NA
204,2020-07-22,2489,2618,2747,NA
205,2020-07-23,2503,2633,2763,NA
206,2020-07-24,2518,2648,2778,NA
207,2020-07-25,2530,2661,2792,NA
208,2020-07-26,2542,2674,2806,NA
