"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"Brazil","2020-03-13",255,283,311,15,98,0,0,0,"South America"
"Brazil","2020-03-14",305,338,371,18,121,0,0,0,"South America"
"Brazil","2020-03-15",363,403,443,22,200,0,0,0,"South America"
"Brazil","2020-03-16",433,480,527,26,234,1,0,0,"South America"
"Brazil","2020-03-17",516,572,628,31,291,4,0,0,"South America"
"Brazil","2020-03-18",614,681,748,37,428,6,0,0,"South America"
"Brazil","2020-03-19",731,811,891,44,621,11,0,0,"South America"
"Brazil","2020-03-20",869,964,1059,52,904,18,0,0,"South America"
"Brazil","2020-03-21",1032,1145,1258,62,1128,25,0,0,"South America"
"Brazil","2020-03-22",1225,1359,1493,74,1546,34,0,0,"South America"
"Brazil","2020-03-23",1452,1611,1770,87,1891,46,0,0,"South America"
"Brazil","2020-03-24",1719,1907,2095,104,2201,57,0,0,"South America"
"Brazil","2020-03-25",2032,2254,2476,122,2433,77,0,0,"South America"
"Brazil","2020-03-26",2396,2658,2920,144,2915,92,0,0,"South America"
"Brazil","2020-03-27",2821,3129,3437,170,3417,114,0,0,"South America"
"Brazil","2020-03-28",3311,3673,4035,199,3904,136,0,0,"South America"
"Brazil","2020-03-29",3875,4298,4721,233,4256,159,0,0,"South America"
"Brazil","2020-03-30",4519,5013,5507,272,4579,201,0,0,"South America"
"Brazil","2020-03-31",5251,5825,6399,316,5717,241,0,0,"South America"
"Brazil","2020-04-01",6073,6737,7401,366,6836,299,0,0,"South America"
"Brazil","2020-04-02",6990,7754,8518,421,7910,359,0,0,"South America"
"Brazil","2020-04-03",8002,8876,9750,482,9056,432,0,0,"South America"
"Brazil","2020-04-04",9105,10100,11095,549,10278,486,0,0,"South America"
"Brazil","2020-04-05",10292,11417,12542,620,11130,553,0,0,"South America"
"Brazil","2020-04-06",11555,12817,14079,696,12056,667,0,0,"South America"
"Brazil","2020-04-07",12875,14282,15689,776,13717,800,0,0,"South America"
"Brazil","2020-04-08",14239,15795,17351,858,15927,941,0,0,"South America"
"Brazil","2020-04-09",15624,17331,19038,941,17857,1056,0,0,"South America"
"Brazil","2020-04-10",17009,18867,20725,1025,19638,1124,0,0,"South America"
"Brazil","2020-04-11",18373,20380,22387,1107,20727,1144,0,0,"South America"
"Brazil","2020-04-12",19694,21846,23998,1186,21065,1144,0,0,"South America"
"Brazil","2020-04-13",20957,23247,25537,1263,NA,NA,0,0,"South America"
"Brazil","2020-04-14",22145,24565,26985,1334,NA,NA,0,0,"South America"
"Brazil","2020-04-15",23249,25789,28329,1401,NA,NA,0,0,"South America"
"Brazil","2020-04-16",24261,26912,29563,1462,NA,NA,0,0,"South America"
"Brazil","2020-04-17",25179,27930,30681,1517,NA,NA,0,0,"South America"
"Brazil","2020-04-18",26003,28844,31685,1566,NA,NA,0,0,"South America"
"Brazil","2020-04-19",26735,29656,32577,1611,NA,NA,0,0,"South America"
"China","2020-03-13",79214,81542,83870,3318,80973,3203,35.86166,104.195397,"Asia"
"China","2020-03-14",79224,81552,83880,3319,80995,3216,35.86166,104.195397,"Asia"
"China","2020-03-15",79231,81559,83887,3319,81020,3225,35.86166,104.195397,"Asia"
"China","2020-03-16",79238,81566,83894,3319,81063,3241,35.86166,104.195397,"Asia"
"China","2020-03-17",79241,81570,83899,3319,81086,3249,35.86166,104.195397,"Asia"
"China","2020-03-18",79245,81574,83903,3320,81130,3253,35.86166,104.195397,"Asia"
"China","2020-03-19",79249,81578,83907,3320,81229,3259,35.86166,104.195397,"Asia"
"China","2020-03-20",79251,81580,83909,3320,81281,3265,35.86166,104.195397,"Asia"
"China","2020-03-21",79253,81582,83911,3320,81346,3274,35.86166,104.195397,"Asia"
"China","2020-03-22",79255,81584,83913,3320,81484,3281,35.86166,104.195397,"Asia"
"China","2020-03-23",79256,81585,83914,3320,81553,3285,35.86166,104.195397,"Asia"
"China","2020-03-24",79257,81586,83915,3320,81631,3291,35.86166,104.195397,"Asia"
"China","2020-03-25",79258,81587,83916,3320,81733,3296,35.86166,104.195397,"Asia"
"China","2020-03-26",79259,81588,83917,3320,81827,3299,35.86166,104.195397,"Asia"
"China","2020-03-27",79259,81588,83917,3320,81946,3304,35.86166,104.195397,"Asia"
"China","2020-03-28",79260,81589,83918,3320,82059,3306,35.86166,104.195397,"Asia"
"China","2020-03-29",79260,81589,83918,3320,82157,3309,35.86166,104.195397,"Asia"
"China","2020-03-30",79260,81589,83918,3320,82241,3310,35.86166,104.195397,"Asia"
"China","2020-03-31",79260,81589,83918,3320,82295,3316,35.86166,104.195397,"Asia"
"China","2020-04-01",79261,81590,83919,3320,82395,3326,35.86166,104.195397,"Asia"
"China","2020-04-02",79261,81590,83919,3320,82465,3330,35.86166,104.195397,"Asia"
"China","2020-04-03",79261,81590,83919,3320,82527,3333,35.86166,104.195397,"Asia"
"China","2020-04-04",79261,81590,83919,3320,82575,3335,35.86166,104.195397,"Asia"
"China","2020-04-05",79261,81590,83919,3320,82642,3335,35.86166,104.195397,"Asia"
"China","2020-04-06",79261,81590,83919,3320,82698,3337,35.86166,104.195397,"Asia"
"China","2020-04-07",79261,81590,83919,3320,82784,3339,35.86166,104.195397,"Asia"
"China","2020-04-08",79261,81590,83919,3320,82870,3340,35.86166,104.195397,"Asia"
"China","2020-04-09",79261,81590,83919,3320,82925,3343,35.86166,104.195397,"Asia"
"China","2020-04-10",79261,81590,83919,3320,83004,3343,35.86166,104.195397,"Asia"
