"dia_ano","dias","otimista","casos_estimados","pessimista","x"
154,2020-06-02,2343,2884,3425,2933
155,2020-06-03,2452,3018,3584,3012
156,2020-06-04,2567,3159,3751,3134
157,2020-06-05,2686,3306,3926,3205
158,2020-06-06,2811,3460,4109,3270
159,2020-06-07,2942,3621,4300,3305
160,2020-06-08,3079,3789,4499,3350
161,2020-06-09,3223,3966,4709,3453
162,2020-06-10,3372,4150,4928,NA
163,2020-06-11,3529,4343,5157,NA
164,2020-06-12,3693,4545,5397,NA
165,2020-06-13,3865,4757,5649,NA
166,2020-06-14,4045,4978,5911,NA
167,2020-06-15,4233,5210,6187,NA
168,2020-06-16,4430,5452,6474,NA
