"dia_ano","dias","otimista","casos_estimados","pessimista","x"
148,2020-05-27,823,850,877,853
149,2020-05-28,849,877,905,887
150,2020-05-29,874,903,932,911
151,2020-05-30,897,927,957,932
152,2020-05-31,921,951,981,955
153,2020-06-01,943,974,1005,976
154,2020-06-02,964,996,1028,997
155,2020-06-03,984,1016,1048,1028
156,2020-06-04,1003,1036,1069,NA
157,2020-06-05,1020,1054,1088,NA
158,2020-06-06,1038,1072,1106,NA
159,2020-06-07,1053,1088,1123,NA
160,2020-06-08,1068,1103,1138,NA
161,2020-06-09,1081,1117,1153,NA
162,2020-06-10,1095,1131,1167,NA
