"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,0,0,0,1
92,2020-04-01,1,1,1,1
93,2020-04-02,1,1,1,1
94,2020-04-03,1,2,3,2
95,2020-04-04,2,3,4,4
96,2020-04-05,2,4,6,4
97,2020-04-06,2,4,6,4
98,2020-04-07,2,4,6,4
99,2020-04-08,2,4,6,NA
100,2020-04-09,2,4,6,NA
101,2020-04-10,2,4,6,NA
102,2020-04-11,2,4,6,NA
103,2020-04-12,2,4,6,NA
104,2020-04-13,2,4,6,NA
105,2020-04-14,2,4,6,NA
