"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
116,2020-04-25,36,66,96,50
117,2020-04-26,41,76,111,58
118,2020-04-27,47,87,127,67
119,2020-04-28,54,100,146,79
120,2020-04-29,62,115,168,116
121,2020-04-30,71,132,193,137
122,2020-05-01,82,151,220,164
123,2020-05-02,94,174,254,191
124,2020-05-03,108,199,290,NA
125,2020-05-04,124,229,334,NA
126,2020-05-05,142,263,384,NA
127,2020-05-06,163,302,441,NA
128,2020-05-07,187,347,507,NA
129,2020-05-08,215,398,581,NA
130,2020-05-09,247,457,667,NA
