"dia_ano","dias","otimista","casos_estimados","pessimista","x"
182,2020-06-30,931,973,1015,965
183,2020-07-01,971,1015,1059,1007
184,2020-07-02,1013,1059,1105,1059
185,2020-07-03,1057,1105,1153,1110
186,2020-07-04,1103,1153,1203,1183
187,2020-07-05,1152,1204,1256,1201
188,2020-07-06,1201,1256,1311,1230
189,2020-07-07,1253,1310,1367,1282
190,2020-07-08,1308,1367,1426,1355
191,2020-07-09,1365,1427,1489,1445
192,2020-07-10,1424,1489,1554,1504
193,2020-07-11,1486,1553,1620,NA
194,2020-07-12,1551,1621,1691,NA
195,2020-07-13,1618,1691,1764,NA
196,2020-07-14,1687,1764,1841,NA
197,2020-07-15,1761,1841,1921,NA
198,2020-07-16,1838,1921,2004,NA
199,2020-07-17,1917,2004,2091,NA
200,2020-07-18,2000,2091,2182,NA
201,2020-07-19,2087,2182,2277,NA
202,2020-07-20,2178,2277,2376,NA
