"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,47,56,65,49
165,2020-06-13,50,60,70,57
166,2020-06-14,53,64,75,62
167,2020-06-15,57,69,81,59
168,2020-06-16,62,74,86,60
169,2020-06-17,66,79,92,79
170,2020-06-18,71,85,99,88
171,2020-06-19,76,91,106,104
172,2020-06-20,81,97,113,100
173,2020-06-21,87,104,121,105
174,2020-06-22,93,112,131,118
175,2020-06-23,99,119,139,NA
176,2020-06-24,107,128,149,NA
177,2020-06-25,114,137,160,NA
178,2020-06-26,122,147,172,NA
179,2020-06-27,131,157,183,NA
180,2020-06-28,140,168,196,NA
181,2020-06-29,150,180,210,NA
182,2020-06-30,161,193,225,NA
183,2020-07-01,172,207,242,NA
184,2020-07-02,184,221,258,NA
