"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
98,2020-04-07,75,85,95,85
99,2020-04-08,80,91,102,89
100,2020-04-09,85,96,107,97
101,2020-04-10,89,101,113,100
102,2020-04-11,93,105,117,101
103,2020-04-12,97,110,123,113
104,2020-04-13,101,114,127,115
105,2020-04-14,104,118,132,121
106,2020-04-15,108,122,136,NA
107,2020-04-16,110,125,140,NA
108,2020-04-17,113,128,143,NA
109,2020-04-18,116,131,146,NA
110,2020-04-19,118,133,148,NA
111,2020-04-20,119,135,151,NA
112,2020-04-21,121,137,153,NA
