"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-22,10036,10037,10036,11084,8988,8188
2020-06-23,10541,10541,10541,11641,9441,10340
2020-06-24,11071,11071,11071,12227,9915,10803
2020-06-25,11627,11627,11627,12841,10413,11872
2020-06-26,12212,12212,12212,13487,10937,12911
2020-06-27,12826,12826,12826,14165,11487,13078
2020-06-28,13471,13470,13470,14876,12064,14341
2020-06-29,14148,14147,14148,15625,12671,14459
2020-06-30,14860,14858,14859,16410,13308,14641
2020-07-01,15607,15605,15606,17235,13977,15153
2020-07-02,16392,16389,16390,18101,14679,17583
2020-07-03,17216,17212,17214,19011,15417,NA
2020-07-04,18082,18077,18080,19967,16193,NA
2020-07-05,18991,18985,18988,20970,17006,NA
2020-07-06,19946,19939,19942,22024,17860,NA
2020-07-07,20948,20940,20944,23130,18758,NA
2020-07-08,22002,21992,21997,24293,19701,NA
2020-07-09,23108,23097,23102,25514,20690,NA
2020-07-10,24270,24256,24263,26796,21730,NA
2020-07-11,25490,25474,25482,28142,22822,NA
2020-07-12,26772,26753,26762,29556,23968,NA
