"dia_ano","dias","otimista","casos_estimados","pessimista","x"
192,2020-07-10,124,141,158,146
193,2020-07-11,132,149,166,153
194,2020-07-12,139,157,175,161
195,2020-07-13,146,165,184,167
196,2020-07-14,154,174,194,177
197,2020-07-15,162,183,204,183
198,2020-07-16,170,193,216,191
199,2020-07-17,179,203,227,203
200,2020-07-18,189,214,239,216
201,2020-07-19,199,225,251,222
202,2020-07-20,210,238,266,228
203,2020-07-21,221,250,279,NA
204,2020-07-22,233,264,295,NA
205,2020-07-23,245,278,311,NA
206,2020-07-24,258,292,326,NA
207,2020-07-25,272,308,344,NA
208,2020-07-26,287,325,363,NA
209,2020-07-27,302,342,382,NA
210,2020-07-28,318,360,402,NA
211,2020-07-29,335,379,423,NA
212,2020-07-30,353,400,447,NA
