"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Slovenia",2019-12-30,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2019-12-31,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-01,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-02,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-03,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-04,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-05,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-06,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-07,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-08,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-09,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-10,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-11,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-12,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-13,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-14,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-15,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-16,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-17,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-18,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-19,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-20,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-21,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-22,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-23,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-24,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-25,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-26,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-27,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-28,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-29,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-30,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-01-31,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-01,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-02,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-03,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-04,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-05,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-06,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-07,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-08,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-09,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-10,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-11,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-12,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-13,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-14,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-15,0,0,0,0,0,"46.151241","14.995463"
"Slovenia",2020-02-16,1,1,1,0,0,"46.151241","14.995463"
"Slovenia",2020-02-17,1,1,1,0,0,"46.151241","14.995463"
"Slovenia",2020-02-18,1,1,1,0,0,"46.151241","14.995463"
"Slovenia",2020-02-19,1,1,1,0,0,"46.151241","14.995463"
"Slovenia",2020-02-20,1,1,1,0,0,"46.151241","14.995463"
"Slovenia",2020-02-21,2,2,2,0,0,"46.151241","14.995463"
"Slovenia",2020-02-22,2,2,2,0,0,"46.151241","14.995463"
"Slovenia",2020-02-23,2,2,2,0,0,"46.151241","14.995463"
"Slovenia",2020-02-24,2,3,4,0,0,"46.151241","14.995463"
"Slovenia",2020-02-25,3,4,5,0,0,"46.151241","14.995463"
"Slovenia",2020-02-26,4,5,6,0,0,"46.151241","14.995463"
"Slovenia",2020-02-27,5,6,7,0,0,"46.151241","14.995463"
"Slovenia",2020-02-28,5,7,9,0,0,"46.151241","14.995463"
"Slovenia",2020-02-29,7,9,11,0,0,"46.151241","14.995463"
"Slovenia",2020-03-01,9,11,13,0,0,"46.151241","14.995463"
"Slovenia",2020-03-02,11,14,17,0,0,"46.151241","14.995463"
"Slovenia",2020-03-03,13,17,21,0,0,"46.151241","14.995463"
"Slovenia",2020-03-04,16,21,26,0,1,"46.151241","14.995463"
"Slovenia",2020-03-05,19,25,31,0,6,"46.151241","14.995463"
"Slovenia",2020-03-06,24,31,38,0,9,"46.151241","14.995463"
"Slovenia",2020-03-07,29,38,47,0,12,"46.151241","14.995463"
"Slovenia",2020-03-08,36,47,58,1,16,"46.151241","14.995463"
"Slovenia",2020-03-09,44,57,70,1,0,"46.151241","14.995463"
"Slovenia",2020-03-10,53,69,85,1,31,"46.151241","14.995463"
"Slovenia",2020-03-11,65,84,103,1,57,"46.151241","14.995463"
"Slovenia",2020-03-12,78,101,124,1,96,"46.151241","14.995463"
"Slovenia",2020-03-13,94,122,150,2,141,"46.151241","14.995463"
"Slovenia",2020-03-14,112,145,178,2,181,"46.151241","14.995463"
"Slovenia",2020-03-15,133,172,211,2,219,"46.151241","14.995463"
"Slovenia",2020-03-16,157,203,249,3,253,"46.151241","14.995463"
"Slovenia",2020-03-17,183,236,289,3,275,"46.151241","14.995463"
"Slovenia",2020-03-18,211,273,335,4,286,"46.151241","14.995463"
"Slovenia",2020-03-19,242,312,382,4,319,"46.151241","14.995463"
