"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
139,2020-05-18,13887,14716,15545,14734
140,2020-05-19,15159,16064,16969,16295
141,2020-05-20,16548,17536,18524,18135
142,2020-05-21,18064,19143,20222,19756
143,2020-05-22,19720,20897,22074,21469
144,2020-05-23,21526,22811,24096,22697
145,2020-05-24,23499,24902,26305,24125
146,2020-05-25,25651,27183,28715,26077
147,2020-05-26,28002,29674,31346,NA
148,2020-05-27,30568,32393,34218,NA
149,2020-05-28,33369,35361,37353,NA
150,2020-05-29,36426,38601,40776,NA
151,2020-05-30,39764,42138,44512,NA
152,2020-05-31,43408,46000,48592,NA
153,2020-06-01,47385,50214,53043,NA
