"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,814,902,990,934
172,2020-06-20,876,971,1066,969
173,2020-06-21,944,1046,1148,1021
174,2020-06-22,1016,1126,1236,1055
175,2020-06-23,1095,1213,1331,1139
176,2020-06-24,1179,1306,1433,1293
177,2020-06-25,1270,1407,1544,1467
178,2020-06-26,1367,1515,1663,1597
179,2020-06-27,1473,1632,1791,1597
180,2020-06-28,1586,1757,1928,1752
181,2020-06-29,1708,1892,2076,1853
182,2020-06-30,1839,2038,2237,NA
183,2020-07-01,1980,2194,2408,NA
184,2020-07-02,2133,2363,2593,NA
185,2020-07-03,2297,2545,2793,NA
186,2020-07-04,2474,2741,3008,NA
187,2020-07-05,2663,2951,3239,NA
188,2020-07-06,2868,3178,3488,NA
189,2020-07-07,3089,3423,3757,NA
190,2020-07-08,3327,3686,4045,NA
191,2020-07-09,3583,3970,4357,NA
