"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,0,0,0,71
176,2020-06-24,-1,1,3,76
177,2020-06-25,-1,1,3,79
178,2020-06-26,-1,1,3,82
179,2020-06-27,-1,1,3,82
180,2020-06-28,-1,1,3,87
181,2020-06-29,-1,1,3,89
182,2020-06-30,-1,1,3,91
183,2020-07-01,-1,2,5,93
184,2020-07-02,-1,2,5,93
185,2020-07-03,-1,2,5,94
186,2020-07-04,-1,2,5,NA
187,2020-07-05,-2,3,8,NA
188,2020-07-06,-2,3,8,NA
189,2020-07-07,-2,4,10,NA
190,2020-07-08,-2,4,10,NA
191,2020-07-09,-3,5,13,NA
192,2020-07-10,-3,6,15,NA
193,2020-07-11,-4,7,18,NA
194,2020-07-12,-4,8,20,NA
195,2020-07-13,-5,9,23,NA
