"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
190,2020-07-08,310,318,326,9387
191,2020-07-09,314,322,330,9545
192,2020-07-10,318,326,334,9723
193,2020-07-11,321,329,337,9816
194,2020-07-12,324,333,342,9884
195,2020-07-13,327,336,345,10016
196,2020-07-14,330,339,348,10223
197,2020-07-15,333,342,351,10343
198,2020-07-16,336,345,354,10555
199,2020-07-17,339,348,357,10734
200,2020-07-18,341,350,359,10849
201,2020-07-19,344,353,362,NA
202,2020-07-20,346,355,364,NA
203,2020-07-21,348,357,366,NA
204,2020-07-22,351,360,369,NA
205,2020-07-23,353,362,371,NA
206,2020-07-24,354,363,372,NA
207,2020-07-25,356,365,374,NA
208,2020-07-26,358,367,376,NA
209,2020-07-27,359,369,379,NA
210,2020-07-28,360,370,380,NA
