"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
187,2020-07-05,21865,29045,36225,29883
188,2020-07-06,22561,29970,37379,30004
189,2020-07-07,23279,30924,38569,30294
190,2020-07-08,24020,31908,39796,30524
191,2020-07-09,24785,32924,41063,30763
192,2020-07-10,25574,33972,42370,31080
193,2020-07-11,26387,35053,43719,31279
194,2020-07-12,27227,36169,45111,31364
195,2020-07-13,28095,37321,46547,31552
196,2020-07-14,28988,38508,48028,31885
197,2020-07-15,29911,39734,49557,32408
198,2020-07-16,30863,40999,51135,NA
199,2020-07-17,31846,42304,52762,NA
200,2020-07-18,32860,43651,54442,NA
201,2020-07-19,33905,45040,56175,NA
202,2020-07-20,34985,46474,57963,NA
203,2020-07-21,36098,47953,59808,NA
204,2020-07-22,37248,49480,61712,NA
205,2020-07-23,38433,51055,63677,NA
206,2020-07-24,39657,52680,65703,NA
207,2020-07-25,40918,54356,67794,NA
