"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Iran",2019-12-30,11,14,17,1,0
"Iran",2019-12-31,11,15,19,1,0
"Iran",2020-01-01,13,17,21,1,0
"Iran",2020-01-02,14,18,22,1,0
"Iran",2020-01-03,15,20,25,1,0
"Iran",2020-01-04,17,22,27,2,0
"Iran",2020-01-05,18,24,30,2,0
"Iran",2020-01-06,20,26,32,2,0
"Iran",2020-01-07,21,28,35,2,0
"Iran",2020-01-08,23,31,39,2,0
"Iran",2020-01-09,26,34,42,2,0
"Iran",2020-01-10,28,37,46,3,0
"Iran",2020-01-11,30,40,50,3,0
"Iran",2020-01-12,33,44,55,3,0
"Iran",2020-01-13,36,48,60,3,0
"Iran",2020-01-14,40,53,66,4,0
"Iran",2020-01-15,44,58,72,4,0
"Iran",2020-01-16,47,63,79,4,0
"Iran",2020-01-17,52,69,86,5,0
"Iran",2020-01-18,56,75,94,5,0
"Iran",2020-01-19,62,82,102,6,0
"Iran",2020-01-20,68,90,112,6,0
"Iran",2020-01-21,74,98,122,7,0
"Iran",2020-01-22,80,107,134,8,0
"Iran",2020-01-23,88,117,146,8,0
"Iran",2020-01-24,96,128,160,9,0
"Iran",2020-01-25,104,139,174,10,0
"Iran",2020-01-26,114,152,190,11,0
"Iran",2020-01-27,125,166,207,12,0
"Iran",2020-01-28,137,182,227,13,0
"Iran",2020-01-29,149,199,249,14,0
"Iran",2020-01-30,163,217,271,15,0
"Iran",2020-01-31,178,237,296,17,0
"Iran",2020-02-01,194,259,324,18,0
"Iran",2020-02-02,212,283,354,20,0
"Iran",2020-02-03,232,309,386,22,0
"Iran",2020-02-04,254,338,422,24,0
"Iran",2020-02-05,277,369,461,26,0
"Iran",2020-02-06,303,403,503,29,0
"Iran",2020-02-07,330,440,550,31,0
"Iran",2020-02-08,361,481,601,34,0
"Iran",2020-02-09,394,525,656,37,0
"Iran",2020-02-10,431,574,717,41,0
"Iran",2020-02-11,471,627,783,45,0
"Iran",2020-02-12,514,685,856,49,0
"Iran",2020-02-13,561,748,935,53,0
"Iran",2020-02-14,613,817,1021,58,0
"Iran",2020-02-15,670,893,1116,63,0
"Iran",2020-02-16,732,975,1218,69,0
"Iran",2020-02-17,799,1065,1331,76,0
"Iran",2020-02-18,874,1164,1454,83,0
"Iran",2020-02-19,954,1271,1588,90,2
"Iran",2020-02-20,1043,1389,1735,99,5
"Iran",2020-02-21,1139,1517,1895,108,18
"Iran",2020-02-22,1244,1657,2070,118,28
"Iran",2020-02-23,1359,1810,2261,129,43
"Iran",2020-02-24,1485,1978,2471,141,61
"Iran",2020-02-25,1621,2160,2699,154,95
"Iran",2020-02-26,1772,2360,2948,168,139
"Iran",2020-02-27,1935,2578,3221,183,245
"Iran",2020-02-28,2114,2816,3518,200,388
"Iran",2020-02-29,2310,3077,3844,219,593
"Iran",2020-03-01,2523,3361,4199,239,978
"Iran",2020-03-02,2756,3672,4588,261,1501
"Iran",2020-03-03,3011,4011,5011,285,2336
"Iran",2020-03-04,3289,4382,5475,311,2922
"Iran",2020-03-05,3593,4786,5979,340,3513
"Iran",2020-03-06,3925,5229,6533,372,4747
"Iran",2020-03-07,4288,5712,7136,406,5823
"Iran",2020-03-08,4684,6240,7796,444,6566
"Iran",2020-03-09,5117,6817,8517,485,7161
"Iran",2020-03-10,5590,7447,9304,529,8042
"Iran",2020-03-11,6107,8135,10163,578,9000
"Iran",2020-03-12,6671,8887,11103,632,10075
"Iran",2020-03-13,7287,9708,12129,690,11364
"Iran",2020-03-14,7961,10605,13249,754,12729
"Iran",2020-03-15,8696,11585,14474,824,13938
"Iran",2020-03-16,9500,12656,15812,900,14991
"Iran",2020-03-17,10379,13826,17273,983,16169
"Iran",2020-03-18,11337,15103,18869,1074,17361
"Iran",2020-03-19,12385,16499,20613,1173,18407
"Iran",2020-03-20,13530,18024,22518,1281,19644
"Iran",2020-03-21,14781,19690,24599,1400,20610
"Iran",2020-03-22,16147,21510,26873,1529,21638
"Iran",2020-03-23,17638,23497,29356,1670,23049
"Iran",2020-03-24,19269,25669,32069,1825,24811
"Iran",2020-03-25,21049,28041,35033,1993,27017
"Iran",2020-03-26,22995,30633,38271,2178,29406
"Iran",2020-03-27,25120,33464,41808,2379,32332
"Iran",2020-03-28,27442,36557,45672,2599,35408
"Iran",2020-03-29,29978,39935,49892,2839,NA
"Iran",2020-03-30,32749,43626,54503,3101,NA
"Iran",2020-03-31,35775,47658,59541,3388,NA
"Iran",2020-04-01,39081,52062,65043,3701,NA
"Iran",2020-04-02,42693,56874,71055,4043,NA
"Iran",2020-04-03,46639,62130,77621,4417,NA
"Iran",2020-04-04,50949,67872,84795,4825,NA
