"dia_ano","dias","otimista","casos_estimados","pessimista","x"
153,2020-06-01,302,329,356,341
154,2020-06-02,318,347,376,367
155,2020-06-03,337,367,397,378
156,2020-06-04,356,388,420,387
157,2020-06-05,376,410,444,410
158,2020-06-06,397,433,469,NA
159,2020-06-07,420,458,496,431
160,2020-06-08,444,484,524,459
161,2020-06-09,469,511,553,NA
162,2020-06-10,496,541,586,NA
163,2020-06-11,524,571,618,NA
164,2020-06-12,554,604,654,NA
165,2020-06-13,585,638,691,NA
166,2020-06-14,618,674,730,NA
167,2020-06-15,653,712,771,NA
