"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,12,14,16,12
172,2020-06-20,13,16,19,14
173,2020-06-21,14,17,20,16
174,2020-06-22,16,19,22,16
175,2020-06-23,17,20,23,18
176,2020-06-24,18,22,26,19
177,2020-06-25,20,24,28,22
178,2020-06-26,23,27,31,27
179,2020-06-27,24,29,34,27
180,2020-06-28,27,32,37,36
181,2020-06-29,29,35,41,39
182,2020-06-30,32,38,44,NA
183,2020-07-01,35,42,49,NA
184,2020-07-02,38,45,52,NA
185,2020-07-03,42,50,58,NA
186,2020-07-04,45,54,63,NA
187,2020-07-05,50,59,68,NA
188,2020-07-06,55,65,75,NA
189,2020-07-07,60,71,82,NA
190,2020-07-08,65,78,91,NA
191,2020-07-09,71,85,99,NA
