"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
162,2020-06-10,4373,4561,4749,4602
163,2020-06-11,4670,4871,5072,5092
164,2020-06-12,4988,5202,5416,5363
165,2020-06-13,5326,5555,5784,5524
166,2020-06-14,5689,5933,6177,5861
167,2020-06-15,6075,6336,6597,6185
168,2020-06-16,6487,6766,7045,6388
169,2020-06-17,6928,7226,7524,7124
170,2020-06-18,7399,7717,8035,7512
171,2020-06-19,7902,8242,8582,8353
172,2020-06-20,8439,8802,9165,8962
173,2020-06-21,9013,9400,9787,NA
174,2020-06-22,9625,10039,10453,NA
175,2020-06-23,10279,10721,11163,NA
176,2020-06-24,10978,11450,11922,NA
177,2020-06-25,11724,12228,12732,NA
178,2020-06-26,12521,13059,13597,NA
179,2020-06-27,13371,13946,14521,NA
180,2020-06-28,14280,14894,15508,NA
181,2020-06-29,15251,15906,16561,NA
182,2020-06-30,16287,16987,17687,NA
