"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
176,2020-06-24,36847,37909,38971,37254
177,2020-06-25,38498,39607,40716,38871
178,2020-06-26,40180,41338,42496,41326
179,2020-06-27,41891,43098,44305,42766
180,2020-06-28,43628,44885,46142,44905
181,2020-06-29,45386,46694,48002,47071
182,2020-06-30,47164,48523,49882,49218
183,2020-07-01,48956,50366,51776,50676
184,2020-07-02,50758,52220,53682,52281
185,2020-07-03,52567,54081,55595,53996
186,2020-07-04,54378,55945,57512,55760
187,2020-07-05,56188,57807,59426,NA
188,2020-07-06,57993,59664,61335,NA
189,2020-07-07,59788,61510,63232,NA
190,2020-07-08,61568,63342,65116,NA
191,2020-07-09,63331,65156,66981,NA
192,2020-07-10,65073,66948,68823,NA
193,2020-07-11,66790,68714,70638,NA
194,2020-07-12,68479,70452,72425,NA
195,2020-07-13,70137,72158,74179,NA
196,2020-07-14,71761,73828,75895,NA
