"dia_ano","dias","otimista","casos_estimados","pessimista","x"
172,2020-06-20,1262,1301,1340,1297
173,2020-06-21,1296,1336,1376,1326
174,2020-06-22,1330,1371,1412,1362
175,2020-06-23,1364,1406,1448,1425
176,2020-06-24,1396,1439,1482,1463
177,2020-06-25,1428,1472,1516,1490
178,2020-06-26,1460,1505,1550,1507
179,2020-06-27,1490,1536,1582,1507
180,2020-06-28,1520,1567,1614,1568
181,2020-06-29,1550,1597,1644,1621
182,2020-06-30,1578,1626,1674,1648
183,2020-07-01,1605,1654,1703,NA
184,2020-07-02,1631,1681,1731,NA
185,2020-07-03,1656,1707,1758,NA
186,2020-07-04,1681,1732,1783,NA
187,2020-07-05,1704,1756,1808,NA
188,2020-07-06,1726,1779,1832,NA
189,2020-07-07,1748,1802,1856,NA
190,2020-07-08,1769,1823,1877,NA
191,2020-07-09,1788,1843,1898,NA
192,2020-07-10,1808,1863,1918,NA
