"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-20,68805,70593,69699,74666,64732,69859
2020-05-21,72244,73248,72746,77930,67562,73739
2020-05-22,75855,75906,75880,81287,70473,76871
2020-05-23,79647,78561,79104,84741,73467,80558
2020-05-24,83628,81205,82416,88289,76543,82161
2020-05-25,87808,83833,85820,91936,79704,83625
2020-05-26,92198,86437,89318,95683,82953,86017
2020-05-27,96806,89012,92909,99530,86288,89483
2020-05-28,101645,91551,96598,103482,89714,NA
2020-05-29,106726,94050,100388,107542,93234,NA
2020-05-30,112060,96502,104281,111712,96850,NA
2020-05-31,117662,98903,108282,115998,100566,NA
2020-06-01,123543,101248,112396,120406,104386,NA
2020-06-02,129719,103535,116627,124938,108316,NA
2020-06-03,136203,105758,120980,129601,112359,NA
