"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
199,2020-07-17,5,6,7,206
200,2020-07-18,5,7,9,207
201,2020-07-19,5,7,9,207
202,2020-07-20,5,7,9,221
203,2020-07-21,5,7,9,229
204,2020-07-22,5,7,9,236
205,2020-07-23,6,8,10,244
206,2020-07-24,6,8,10,244
207,2020-07-25,6,8,10,244
208,2020-07-26,6,8,10,245
209,2020-07-27,7,9,11,249
210,2020-07-28,7,9,11,NA
211,2020-07-29,7,9,11,NA
212,2020-07-30,7,9,11,NA
213,2020-07-31,8,10,12,NA
214,2020-08-01,8,10,12,NA
215,2020-08-02,8,10,12,NA
216,2020-08-03,8,10,12,NA
217,2020-08-04,8,11,14,NA
218,2020-08-05,8,11,14,NA
219,2020-08-06,8,11,14,NA
