"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-05,1498,1675,1586,1715,1457,1606
2020-05-06,1633,1808,1720,1860,1580,1703
2020-05-07,1781,1937,1859,2010,1708,1867
2020-05-08,1942,2059,2000,2163,1837,2033
2020-05-09,2118,2172,2145,2320,1970,2172
2020-05-10,2309,2277,2293,2480,2106,2258
2020-05-11,2518,2371,2444,2643,2245,2343
2020-05-12,2746,2456,2601,2813,2389,2580
2020-05-13,2994,2532,2763,2988,2538,NA
2020-05-14,3265,2598,2932,3171,2693,NA
2020-05-15,3560,2656,3108,3361,2855,NA
2020-05-16,3883,2706,3294,3562,3026,NA
2020-05-17,4234,2750,3492,3776,3208,NA
2020-05-18,4617,2787,3702,4003,3401,NA
2020-05-19,5034,2818,3926,4246,3606,NA
