location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-19;total_deaths;59;2020-06-24;326;2020-08-19;591;1.81
AL;2020-08-19;total_deaths;57;2020-06-26;975;2020-08-19;1784;1.83
AM;2020-08-19;total_deaths;86;2020-05-28;1964;2020-08-19;3537;1.8
AP;2020-08-19;total_deaths;65;2020-06-18;342;2020-08-19;622;1.82
BA;2020-08-19;total_deaths;40;2020-07-13;2535;2020-08-19;4611;1.82
CE;2020-08-19;total_deaths;73;2020-06-10;4480;2020-08-19;8241;1.84
DF;2020-08-19;total_deaths;31;2020-07-22;1176;2020-08-19;2148;1.83
ES;2020-08-19;total_deaths;54;2020-06-29;1621;2020-08-19;2963;1.83
GO;2020-08-19;total_deaths;29;2020-07-24;1332;2020-08-19;2475;1.86
MA;2020-08-19;total_deaths;60;2020-06-23;1797;2020-08-19;3302;1.84
MG;2020-08-19;total_deaths;26;2020-07-27;2461;2020-08-19;4436;1.8
MS;2020-08-19;total_deaths;23;2020-07-30;357;2020-08-19;668;1.87
MT;2020-08-19;total_deaths;34;2020-07-19;1332;2020-08-19;2421;1.82
PA;2020-08-19;total_deaths;80;2020-06-03;3193;2020-08-19;6015;1.88
PB;2020-08-19;total_deaths;43;2020-07-10;1229;2020-08-19;2223;1.81
PE;2020-08-19;total_deaths;66;2020-06-17;4009;2020-08-19;7280;1.82
PI;2020-08-19;total_deaths;42;2020-07-11;914;2020-08-19;1653;1.81
PR;2020-08-19;total_deaths;30;2020-07-23;1545;2020-08-19;2808;1.82
RJ;2020-08-19;total_deaths;66;2020-06-17;8138;2020-08-19;14913;1.83
RN;2020-08-19;total_deaths;50;2020-07-03;1171;2020-08-19;2126;1.82
RO;2020-08-19;total_deaths;47;2020-07-06;558;2020-08-19;1037;1.86
RR;2020-08-19;total_deaths;52;2020-07-01;314;2020-08-19;575;1.83
RS;2020-08-19;total_deaths;27;2020-07-26;1571;2020-08-19;2881;1.83
SC;2020-08-19;total_deaths;23;2020-07-30;1043;2020-08-19;1918;1.84
SE;2020-08-19;total_deaths;42;2020-07-11;954;2020-08-19;1745;1.83
SP;2020-08-19;total_deaths;52;2020-07-01;15030;2020-08-19;27591;1.84
TO;2020-08-19;total_deaths;34;2020-07-19;294;2020-08-19;536;1.82
