"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,13,15,17,14
165,2020-06-13,15,17,19,15
166,2020-06-14,15,18,21,15
167,2020-06-15,17,20,23,18
168,2020-06-16,19,22,25,21
169,2020-06-17,21,24,27,23
170,2020-06-18,22,26,30,28
171,2020-06-19,24,28,32,31
172,2020-06-20,27,31,35,32
173,2020-06-21,29,34,39,33
174,2020-06-22,32,37,42,38
175,2020-06-23,34,40,46,NA
176,2020-06-24,38,44,50,NA
177,2020-06-25,41,48,55,NA
178,2020-06-26,45,52,59,NA
179,2020-06-27,49,57,65,NA
180,2020-06-28,53,62,71,NA
181,2020-06-29,58,68,78,NA
182,2020-06-30,64,74,84,NA
183,2020-07-01,70,81,92,NA
184,2020-07-02,76,88,100,NA
