"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-13,3194,3198,3196,3614,2778,3235
2020-06-14,3394,3398,3396,3840,2952,3433
2020-06-15,3607,3610,3608,4080,3136,3551
2020-06-16,3833,3835,3834,4335,3333,3785
2020-06-17,4073,4074,4074,4607,3541,4164
2020-06-18,4328,4328,4328,4894,3762,4274
2020-06-19,4599,4597,4598,5199,3997,4666
2020-06-20,4887,4883,4885,5524,4246,4990
2020-06-21,5193,5185,5189,5867,4511,5237
2020-06-22,5518,5507,5512,6233,4791,5391
2020-06-23,5863,5847,5855,6621,5089,5784
2020-06-24,6231,6208,6220,7033,5407,NA
2020-06-25,6621,6591,6606,7470,5742,NA
2020-06-26,7035,6997,7016,7933,6099,NA
2020-06-27,7476,7426,7451,8425,6477,NA
2020-06-28,7944,7882,7913,8948,6878,NA
2020-06-29,8441,8364,8402,9501,7303,NA
2020-06-30,8970,8875,8922,10089,7755,NA
2020-07-01,9532,9415,9474,10713,8235,NA
2020-07-02,10129,9987,10058,11373,8743,NA
2020-07-03,10763,10593,10678,12074,9282,NA
