"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-23,1021,1073,1047,1252,842,994
2020-04-24,1081,1111,1096,1310,882,1061
2020-04-25,1144,1148,1146,1370,922,1096
2020-04-26,1211,1184,1198,1432,964,1166
2020-04-27,1281,1219,1250,1494,1006,1228
2020-04-28,1356,1252,1304,1559,1049,1286
2020-04-29,1435,1283,1359,1625,1093,1368
2020-04-30,1518,1314,1416,1693,1139,1466
2020-05-01,1606,1342,1474,1762,1186,NA
2020-05-02,1700,1369,1534,1834,1234,NA
2020-05-03,1799,1395,1597,1909,1285,NA
2020-05-04,1904,1419,1662,1987,1337,NA
2020-05-05,2015,1441,1728,2066,1390,NA
2020-05-06,2132,1462,1797,2148,1446,NA
2020-05-07,2256,1482,1869,2234,1504,NA
