"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-02,24490,26203,25346,26939,23753,26263
2020-07-03,25744,27274,26509,28176,24842,26330
2020-07-04,27062,28344,27703,29445,25961,28494
2020-07-05,28448,29411,28930,30749,27111,28526
2020-07-06,29905,30470,30188,32086,28290,29296
2020-07-07,31436,31519,31478,33457,29499,31308
2020-07-08,33046,32555,32800,34862,30738,32664
2020-07-09,34739,33574,34156,36303,32009,33876
2020-07-10,36518,34574,35546,37781,33311,35138
2020-07-11,38388,35553,36970,39294,34646,35793
2020-07-12,40354,36508,38431,40847,36015,36244
2020-07-13,42420,37437,39928,42438,37418,NA
2020-07-14,44593,38338,41466,44073,38859,NA
2020-07-15,46876,39210,43043,45749,40337,NA
2020-07-16,49277,40052,44664,47472,41856,NA
2020-07-17,51800,40863,46332,49245,43419,NA
2020-07-18,54453,41642,48048,51069,45027,NA
2020-07-19,57242,42388,49815,52947,46683,NA
2020-07-20,60173,43102,51638,54884,48392,NA
2020-07-21,63254,43784,53519,56884,50154,NA
2020-07-22,66494,44433,55464,58951,51977,NA
