"dia_ano","dias","otimista","casos_estimados","pessimista","x"
176,2020-06-24,367,405,443,443
177,2020-06-25,393,433,473,462
178,2020-06-26,420,463,506,480
179,2020-06-27,449,495,541,527
180,2020-06-28,481,530,579,563
181,2020-06-29,514,567,620,582
182,2020-06-30,550,607,664,593
183,2020-07-01,589,649,709,634
184,2020-07-02,629,694,759,674
185,2020-07-03,674,743,812,709
186,2020-07-04,721,795,869,755
187,2020-07-05,771,850,929,NA
188,2020-07-06,825,910,995,NA
189,2020-07-07,882,973,1064,NA
190,2020-07-08,944,1041,1138,NA
191,2020-07-09,1010,1114,1218,NA
192,2020-07-10,1081,1192,1303,NA
193,2020-07-11,1156,1275,1394,NA
194,2020-07-12,1237,1364,1491,NA
195,2020-07-13,1324,1460,1596,NA
196,2020-07-14,1416,1562,1708,NA
