"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
127,2020-05-06,921,947,973,943
128,2020-05-07,1029,1058,1087,1014
129,2020-05-08,1139,1171,1203,1177
130,2020-05-09,1249,1284,1319,1335
131,2020-05-10,1357,1395,1433,1447
132,2020-05-11,1460,1501,1542,1460
133,2020-05-12,1559,1602,1645,1590
134,2020-05-13,1649,1695,1741,1694
135,2020-05-14,1733,1781,1829,NA
136,2020-05-15,1808,1858,1908,NA
137,2020-05-16,1875,1927,1979,NA
138,2020-05-17,1934,1988,2042,NA
139,2020-05-18,1985,2040,2095,NA
140,2020-05-19,2029,2086,2143,NA
141,2020-05-20,2067,2125,2183,NA
