"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
190,2020-07-08,1,1,1,14
191,2020-07-09,1,1,1,14
192,2020-07-10,1,1,1,15
193,2020-07-11,1,1,1,15
194,2020-07-12,1,1,1,15
195,2020-07-13,1,1,1,16
196,2020-07-14,1,1,1,16
197,2020-07-15,1,1,1,17
198,2020-07-16,1,1,1,23
199,2020-07-17,1,1,1,25
200,2020-07-18,1,1,1,25
201,2020-07-19,1,1,1,NA
202,2020-07-20,1,1,1,NA
203,2020-07-21,1,1,1,NA
204,2020-07-22,1,1,1,NA
205,2020-07-23,1,1,1,NA
206,2020-07-24,1,1,1,NA
207,2020-07-25,1,1,1,NA
208,2020-07-26,1,1,1,NA
209,2020-07-27,1,1,1,NA
210,2020-07-28,1,1,1,NA
