"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-22,15082,15081,15082,16279,13885,15124
2020-06-23,15893,15891,15892,17153,14631,15853
2020-06-24,16747,16746,16746,18075,15417,16963
2020-06-25,17648,17646,17647,19047,16247,17821
2020-06-26,18596,18594,18595,20071,17119,18672
2020-06-27,19596,19594,19595,21150,18040,19819
2020-06-28,20650,20647,20648,22286,19010,20742
2020-06-29,21760,21756,21758,23485,20031,21326
2020-06-30,22930,22925,22928,24747,21109,22877
2020-07-01,24163,24157,24160,26077,22243,24225
2020-07-02,25462,25455,25458,27478,23438,26304
2020-07-03,26831,26823,26827,28956,24698,NA
2020-07-04,28274,28264,28269,30512,26026,NA
2020-07-05,29794,29783,29788,32152,27424,NA
2020-07-06,31396,31383,31390,33881,28899,NA
2020-07-07,33084,33069,33076,35701,30451,NA
2020-07-08,34862,34845,34854,37620,32088,NA
2020-07-09,36737,36716,36726,39640,33812,NA
2020-07-10,38712,38688,38700,41771,35629,NA
2020-07-11,40793,40765,40779,44015,37543,NA
2020-07-12,42987,42954,42970,46380,39560,NA
