"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-06,1515,1560,1538,1595,1481,1493
2020-05-07,1681,1731,1706,1769,1643,1657
2020-05-08,1864,1916,1890,1960,1820,2031
2020-05-09,2068,2115,2092,2169,2015,2156
2020-05-10,2294,2328,2311,2396,2226,2341
2020-05-11,2545,2553,2549,2643,2455,2525
2020-05-12,2823,2791,2807,2910,2704,2777
2020-05-13,3132,3041,3086,3200,2972,3045
2020-05-14,3474,3301,3388,3513,3263,NA
2020-05-15,3854,3569,3712,3849,3575,NA
2020-05-16,4275,3843,4059,4209,3909,NA
2020-05-17,4742,4122,4432,4595,4269,NA
2020-05-18,5260,4403,4832,5010,4654,NA
2020-05-19,5835,4684,5260,5454,5066,NA
2020-05-20,6473,4963,5718,5929,5507,NA
