"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,197,239,281,241
176,2020-06-24,204,247,290,246
177,2020-06-25,210,255,300,251
178,2020-06-26,218,264,310,259
179,2020-06-27,224,272,320,259
180,2020-06-28,232,281,330,261
181,2020-06-29,240,291,342,269
182,2020-06-30,247,300,353,274
183,2020-07-01,256,310,364,289
184,2020-07-02,264,320,376,290
185,2020-07-03,273,331,389,296
186,2020-07-04,282,342,402,NA
187,2020-07-05,291,353,415,NA
188,2020-07-06,301,365,429,NA
189,2020-07-07,311,377,443,NA
190,2020-07-08,321,389,457,NA
191,2020-07-09,332,402,472,NA
192,2020-07-10,342,415,488,NA
193,2020-07-11,354,429,504,NA
194,2020-07-12,365,443,521,NA
195,2020-07-13,378,458,538,NA
