"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,0,0,0,0
92,2020-04-01,1,1,1,1
93,2020-04-02,3,4,5,4
94,2020-04-03,4,5,6,5
95,2020-04-04,5,6,7,6
96,2020-04-05,5,6,7,6
97,2020-04-06,5,6,7,6
98,2020-04-07,5,6,7,6
99,2020-04-08,5,6,7,NA
100,2020-04-09,5,6,7,NA
101,2020-04-10,5,6,7,NA
102,2020-04-11,5,6,7,NA
103,2020-04-12,5,6,7,NA
104,2020-04-13,5,6,7,NA
105,2020-04-14,5,6,7,NA
