"dia_ano","dias","otimista","casos_estimados","pessimista","x"
157,2020-06-05,88,96,104,89
158,2020-06-06,92,100,108,96
159,2020-06-07,96,104,112,99
160,2020-06-08,100,108,116,108
161,2020-06-09,103,112,121,114
162,2020-06-10,107,116,125,120
163,2020-06-11,110,119,128,124
164,2020-06-12,112,122,132,128
165,2020-06-13,116,126,136,NA
166,2020-06-14,119,129,139,NA
167,2020-06-15,122,132,142,NA
168,2020-06-16,123,134,145,NA
169,2020-06-17,126,137,148,NA
170,2020-06-18,129,140,151,NA
171,2020-06-19,131,142,153,NA
