"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,178,205,232,213
180,2020-06-28,188,216,244,226
181,2020-06-29,198,228,258,239
182,2020-06-30,209,240,271,255
183,2020-07-01,220,253,286,268
184,2020-07-02,232,266,300,277
185,2020-07-03,244,280,316,292
186,2020-07-04,257,295,333,297
187,2020-07-05,271,311,351,300
188,2020-07-06,285,327,369,306
189,2020-07-07,299,344,389,310
190,2020-07-08,316,363,410,NA
191,2020-07-09,333,382,431,NA
192,2020-07-10,350,402,454,NA
193,2020-07-11,369,424,479,NA
194,2020-07-12,388,446,504,NA
195,2020-07-13,409,470,531,NA
196,2020-07-14,431,495,559,NA
197,2020-07-15,454,521,588,NA
198,2020-07-16,478,549,620,NA
199,2020-07-17,503,578,653,NA
