"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-04,6556,6556,6556,6802,6310,6459
2020-06-05,7011,7011,7011,7274,6748,6862
2020-06-06,7497,7497,7497,7778,7216,7700
2020-06-07,8017,8016,8016,8317,7715,8110
2020-06-08,8573,8572,8572,8893,8251,8626
2020-06-09,9167,9166,9166,9510,8822,9220
2020-06-10,9803,9801,9802,10169,9435,9850
2020-06-11,10483,10480,10482,10875,10089,10547
2020-06-12,11210,11206,11208,11628,10788,NA
2020-06-13,11987,11982,11984,12433,11535,NA
2020-06-14,12818,12812,12815,13295,12335,NA
2020-06-15,13707,13699,13703,14217,13189,NA
2020-06-16,14658,14648,14653,15202,14104,NA
2020-06-17,15674,15662,15668,16255,15081,NA
2020-06-18,16761,16746,16754,17382,16126,NA
