"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,12,14,16,15
172,2020-06-20,12,15,18,18
173,2020-06-21,13,16,19,18
174,2020-06-22,14,17,20,20
175,2020-06-23,15,18,21,22
176,2020-06-24,16,19,22,22
177,2020-06-25,17,21,25,22
178,2020-06-26,18,22,26,22
179,2020-06-27,19,23,27,22
180,2020-06-28,21,25,29,22
181,2020-06-29,21,26,31,22
182,2020-06-30,23,28,33,NA
183,2020-07-01,25,30,35,NA
184,2020-07-02,26,32,38,NA
185,2020-07-03,28,34,40,NA
186,2020-07-04,30,36,42,NA
187,2020-07-05,31,38,45,NA
188,2020-07-06,33,40,47,NA
189,2020-07-07,35,43,51,NA
190,2020-07-08,37,45,53,NA
191,2020-07-09,40,48,56,NA
