"dia_ano","dias","otimista","casos_estimados","pessimista","x"
171,2020-06-19,3207,4338,5469,4469
172,2020-06-20,3314,4482,5650,4519
173,2020-06-21,3424,4631,5838,4583
174,2020-06-22,3539,4786,6033,4605
175,2020-06-23,3656,4945,6234,4672
176,2020-06-24,3778,5110,6442,4726
177,2020-06-25,3904,5280,6656,4748
178,2020-06-26,4034,5456,6878,4803
179,2020-06-27,4168,5637,7106,4834
180,2020-06-28,4307,5825,7343,4845
181,2020-06-29,4450,6019,7588,4870
182,2020-06-30,4598,6219,7840,NA
183,2020-07-01,4751,6426,8101,NA
184,2020-07-02,4909,6640,8371,NA
185,2020-07-03,5073,6862,8651,NA
186,2020-07-04,5242,7090,8938,NA
187,2020-07-05,5416,7326,9236,NA
188,2020-07-06,5597,7570,9543,NA
189,2020-07-07,5783,7822,9861,NA
190,2020-07-08,5976,8083,10190,NA
191,2020-07-09,6175,8352,10529,NA
