"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,71,78,85,73
180,2020-06-28,75,82,89,77
181,2020-06-29,79,86,93,81
182,2020-06-30,82,90,98,84
183,2020-07-01,86,94,102,91
184,2020-07-02,90,98,106,98
185,2020-07-03,94,103,112,104
186,2020-07-04,99,108,117,106
187,2020-07-05,103,113,123,115
188,2020-07-06,108,118,128,118
189,2020-07-07,113,123,133,127
190,2020-07-08,118,129,140,NA
191,2020-07-09,124,135,146,NA
192,2020-07-10,129,141,153,NA
193,2020-07-11,135,148,161,NA
194,2020-07-12,142,155,168,NA
195,2020-07-13,148,162,176,NA
196,2020-07-14,155,169,183,NA
197,2020-07-15,162,177,192,NA
198,2020-07-16,170,186,202,NA
199,2020-07-17,178,194,210,NA
