"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,17,19,21,21
164,2020-06-12,18,21,24,21
165,2020-06-13,21,24,27,24
166,2020-06-14,23,26,29,24
167,2020-06-15,25,29,33,25
168,2020-06-16,28,32,36,29
169,2020-06-17,31,35,39,34
170,2020-06-18,34,39,44,36
171,2020-06-19,38,43,48,48
172,2020-06-20,42,48,54,50
173,2020-06-21,46,53,60,53
174,2020-06-22,51,58,65,NA
175,2020-06-23,56,64,72,NA
176,2020-06-24,62,71,80,NA
177,2020-06-25,69,79,89,NA
178,2020-06-26,76,87,98,NA
179,2020-06-27,84,96,108,NA
180,2020-06-28,93,106,119,NA
181,2020-06-29,102,117,132,NA
182,2020-06-30,114,130,146,NA
183,2020-07-01,125,143,161,NA
