location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Brazil;2020-05-19;total_deaths;14;2020-05-08;9897;2020-05-19;17971;1.82
China;2020-05-19;total_deaths;90;2020-02-22;2445;2020-05-19;4638;1.9
Germany;2020-05-19;total_deaths;33;2020-04-19;4404;2020-05-19;8090;1.84
Italy;2020-05-19;total_deaths;44;2020-04-08;17669;2020-05-19;32169;1.82
Spain;2020-05-19;total_deaths;42;2020-04-09;15238;2020-05-18;27778;1.82
United.States;2020-05-19;total_deaths;28;2020-04-24;51017;2020-05-19;91921;1.8
World;2020-05-19;total_deaths;32;2020-04-20;172814;2020-05-19;323046;1.87
