"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"Belgium","2020-05-05",21945,38642,55339,6278,50509,8339,50.503887,4.469936,"Europe"
"Belgium","2020-05-06",22460,39549,56638,6426,50781,8415,50.503887,4.469936,"Europe"
"Belgium","2020-05-07",22987,40476,57965,6576,51420,8521,50.503887,4.469936,"Europe"
"Belgium","2020-05-08",23526,41426,59326,6731,52011,8581,50.503887,4.469936,"Europe"
"Belgium","2020-05-09",24078,42398,60718,6888,52596,8656,50.503887,4.469936,"Europe"
"Belgium","2020-05-10",24643,43392,62141,7050,53081,8707,50.503887,4.469936,"Europe"
"Belgium","2020-05-11",25221,44410,63599,7215,53449,8761,50.503887,4.469936,"Europe"
"Belgium","2020-05-12",25812,45452,65092,7385,53779,8843,50.503887,4.469936,"Europe"
"Belgium","2020-05-13",26418,46518,66618,7558,53981,8903,50.503887,4.469936,"Europe"
"Belgium","2020-05-14",27038,47610,68182,7735,54288,8959,50.503887,4.469936,"Europe"
"Belgium","2020-05-15",27672,48727,69782,7917,54644,9005,50.503887,4.469936,"Europe"
"Belgium","2020-05-16",28321,49870,71419,8102,54989,9052,50.503887,4.469936,"Europe"
"Belgium","2020-05-17",28986,51040,73094,8293,55280,9080,50.503887,4.469936,"Europe"
"Belgium","2020-05-18",29666,52237,74808,8487,55559,9108,50.503887,4.469936,"Europe"
"Belgium","2020-05-19",30361,53462,76563,8686,55791,9150,50.503887,4.469936,"Europe"
"Belgium","2020-05-20",31074,54717,78360,8890,55983,9186,50.503887,4.469936,"Europe"
"Belgium","2020-05-21",31803,56000,80197,9098,56235,9212,50.503887,4.469936,"Europe"
"Belgium","2020-05-22",32549,57314,82079,9312,56511,9237,50.503887,4.469936,"Europe"
"Belgium","2020-05-23",33312,58658,84004,9530,56810,9280,50.503887,4.469936,"Europe"
"Belgium","2020-05-24",34094,60034,85974,9754,57092,9312,50.503887,4.469936,"Europe"
"Belgium","2020-05-25",34894,61443,87992,9983,57342,9334,50.503887,4.469936,"Europe"
"Belgium","2020-05-26",35712,62884,90056,10217,57455,9364,50.503887,4.469936,"Europe"
"Belgium","2020-05-27",36550,64359,92168,10457,57592,9388,50.503887,4.469936,"Europe"
"Belgium","2020-05-28",37407,65869,94331,10702,57849,9443,50.503887,4.469936,"Europe"
"Belgium","2020-05-29",38285,67414,96543,10953,58061,9453,50.503887,4.469936,"Europe"
"Belgium","2020-05-30",39183,68996,98809,11210,58186,9467,50.503887,4.469936,"Europe"
"Belgium","2020-05-31",40102,70614,101126,11473,58381,9486,50.503887,4.469936,"Europe"
"Belgium","2020-06-01",41043,72271,103499,11742,58517,9505,50.503887,4.469936,"Europe"
"Belgium","2020-06-02",42006,73966,105926,12017,58615,9522,50.503887,4.469936,"Europe"
"Belgium","2020-06-03",42992,75702,108412,12299,58685,9548,50.503887,4.469936,"Europe"
"Belgium","2020-06-04",44000,77477,110954,12588,58767,9548,50.503887,4.469936,"Europe"
"Belgium","2020-06-05",45032,79295,113558,12883,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-06",46088,81155,116222,13185,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-07",47170,83059,118948,13495,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-08",48276,85008,121740,13811,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-09",49409,87002,124595,14135,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-10",50568,89043,127518,14467,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-11",51754,91132,130510,14806,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-12",52968,93269,133570,15154,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-13",54211,95457,136703,15509,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-14",55483,97697,139911,15873,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-15",56784,99989,143194,16245,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-16",58116,102334,146552,16626,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-17",59480,104735,149990,17017,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-18",60875,107192,153509,17416,NA,NA,50.503887,4.469936,"Europe"
"Belgium","2020-06-19",62303,109707,157111,17824,NA,NA,50.503887,4.469936,"Europe"
"Brazil","2020-05-05",105445,118677,131909,6615,114715,8536,0,0,"South America"
"Brazil","2020-05-06",111540,125536,139532,6997,125218,9146,0,0,"South America"
"Brazil","2020-05-07",117985,132790,147595,7401,135106,9897,0,0,"South America"
"Brazil","2020-05-08",124803,140464,156125,7829,145328,10627,0,0,"South America"
"Brazil","2020-05-09",132016,148582,165148,8281,155939,11123,0,0,"South America"
"Brazil","2020-05-10",139645,157168,174691,8760,162699,11519,0,0,"South America"
"Brazil","2020-05-11",147715,166251,184787,9266,168331,12400,0,0,"South America"
"Brazil","2020-05-12",156252,175859,195466,9802,177589,13149,0,0,"South America"
"Brazil","2020-05-13",165282,186022,206762,10368,188974,13993,0,0,"South America"
"Brazil","2020-05-14",174833,196772,218711,10967,202918,14817,0,0,"South America"
"Brazil","2020-05-15",184937,208143,231349,11601,218223,15633,0,0,"South America"
"Brazil","2020-05-16",195624,220172,244720,12272,233142,16118,0,0,"South America"
"Brazil","2020-05-17",206930,232896,258862,12981,241080,16792,0,0,"South America"
"Brazil","2020-05-18",218888,246355,273822,13731,254220,17971,0,0,"South America"
"Brazil","2020-05-19",231537,260591,289645,14524,271628,18859,0,0,"South America"
"Brazil","2020-05-20",244918,275651,306384,15364,291579,20047,0,0,"South America"
"Brazil","2020-05-21",259072,291581,324090,16252,310087,21048,0,0,"South America"
"Brazil","2020-05-22",274043,308431,342819,17191,330890,22013,0,0,"South America"
"Brazil","2020-05-23",289881,326256,362631,18184,347398,22666,0,0,"South America"
"Brazil","2020-05-24",306633,345110,383587,19235,363211,23473,0,0,"South America"
"Brazil","2020-05-25",324353,365054,405755,20347,374898,24512,0,0,"South America"
"Brazil","2020-05-26",343097,386150,429203,21523,391222,25598,0,0,"South America"
"Brazil","2020-05-27",362925,408466,454007,22766,411821,26754,0,0,"South America"
"Brazil","2020-05-28",383898,432071,480244,24082,438238,27878,0,0,"South America"
"Brazil","2020-05-29",406083,457040,507997,25474,465166,28834,0,0,"South America"
"Brazil","2020-05-30",429552,483453,537354,26946,498440,29314,0,0,"South America"
"Brazil","2020-05-31",454375,511391,568407,28503,514849,29937,0,0,"South America"
"Brazil","2020-06-01",480634,540945,601256,30150,526447,31199,0,0,"South America"
"Brazil","2020-06-02",508409,572206,636003,31893,555383,32548,0,0,"South America"
"Brazil","2020-06-03",537790,605273,672756,33736,584016,33781,0,0,"South America"
"Brazil","2020-06-04",568869,640252,711635,35685,606085,33781,0,0,"South America"
"Brazil","2020-06-05",601743,677252,752761,37748,NA,NA,0,0,"South America"
"Brazil","2020-06-06",636519,716391,796263,39929,NA,NA,0,0,"South America"
"Brazil","2020-06-07",673303,757791,842279,42237,NA,NA,0,0,"South America"
"Brazil","2020-06-08",712213,801584,890955,44677,NA,NA,0,0,"South America"
"Brazil","2020-06-09",753372,847907,942442,47259,NA,NA,0,0,"South America"
"Brazil","2020-06-10",796909,896908,996907,49990,NA,NA,0,0,"South America"
"Brazil","2020-06-11",842963,948740,1054517,52879,NA,NA,0,0,"South America"
"Brazil","2020-06-12",891677,1003567,1115457,55935,NA,NA,0,0,"South America"
"Brazil","2020-06-13",943207,1061563,1179919,59168,NA,NA,0,0,"South America"
"Brazil","2020-06-14",997715,1122911,1248107,62587,NA,NA,0,0,"South America"
"Brazil","2020-06-15",1055373,1187804,1320235,66204,NA,NA,0,0,"South America"
"Brazil","2020-06-16",1116362,1256447,1396532,70030,NA,NA,0,0,"South America"
"Brazil","2020-06-17",1180877,1329057,1477237,74077,NA,NA,0,0,"South America"
"Brazil","2020-06-18",1249120,1405863,1562606,78358,NA,NA,0,0,"South America"
"Brazil","2020-06-19",1321306,1487108,1652910,82886,NA,NA,0,0,"South America"
"China","2020-05-05",53859,85508,117157,4773,83968,4637,35.86166,104.195397,"Asia"
"China","2020-05-06",54282,86180,118078,4810,83970,4637,35.86166,104.195397,"Asia"
"China","2020-05-07",54709,86857,119005,4848,83976,4637,35.86166,104.195397,"Asia"
"China","2020-05-08",55138,87539,119940,4886,83976,4637,35.86166,104.195397,"Asia"
"China","2020-05-09",55572,88227,120882,4925,83991,4637,35.86166,104.195397,"Asia"
"China","2020-05-10",56009,88921,121833,4963,84010,4637,35.86166,104.195397,"Asia"
"China","2020-05-11",56448,89619,122790,5002,84011,4637,35.86166,104.195397,"Asia"
"China","2020-05-12",56893,90324,123755,5042,84018,4637,35.86166,104.195397,"Asia"
"China","2020-05-13",57340,91034,124728,5081,84024,4637,35.86166,104.195397,"Asia"
"China","2020-05-14",57790,91749,125708,5121,84029,4637,35.86166,104.195397,"Asia"
"China","2020-05-15",58244,92470,126696,5161,84038,4638,35.86166,104.195397,"Asia"
"China","2020-05-16",58702,93197,127692,5202,84044,4638,35.86166,104.195397,"Asia"
"China","2020-05-17",59163,93929,128695,5243,84054,4638,35.86166,104.195397,"Asia"
