location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-25;total_deaths;64;2020-06-25;335;2020-08-25;607;1.81
AL;2020-08-25;total_deaths;61;2020-06-28;1012;2020-08-25;1836;1.81
AM;2020-08-25;total_deaths;92;2020-05-28;1964;2020-08-25;3588;1.83
AP;2020-08-25;total_deaths;69;2020-06-20;353;2020-08-25;642;1.82
BA;2020-08-25;total_deaths;41;2020-07-18;2793;2020-08-25;5051;1.81
CE;2020-08-25;total_deaths;79;2020-06-10;4480;2020-08-25;8339;1.86
DF;2020-08-25;total_deaths;34;2020-07-25;1275;2020-08-25;2344;1.84
ES;2020-08-25;total_deaths;58;2020-07-01;1693;2020-08-25;3068;1.81
GO;2020-08-25;total_deaths;29;2020-07-30;1564;2020-08-25;2839;1.82
MA;2020-08-25;total_deaths;64;2020-06-25;1871;2020-08-25;3377;1.8
MG;2020-08-25;total_deaths;29;2020-07-30;2692;2020-08-25;4847;1.8
MS;2020-08-25;total_deaths;25;2020-08-03;421;2020-08-25;767;1.82
MT;2020-08-25;total_deaths;38;2020-07-21;1400;2020-08-25;2591;1.85
PA;2020-08-25;total_deaths;86;2020-06-03;3193;2020-08-25;6078;1.9
PB;2020-08-25;total_deaths;46;2020-07-13;1302;2020-08-25;2350;1.8
PE;2020-08-25;total_deaths;70;2020-06-19;4102;2020-08-25;7425;1.81
PI;2020-08-25;total_deaths;46;2020-07-13;960;2020-08-25;1741;1.81
PR;2020-08-25;total_deaths;33;2020-07-26;1671;2020-08-25;3062;1.83
RJ;2020-08-25;total_deaths;70;2020-06-19;8595;2020-08-25;15560;1.81
RN;2020-08-25;total_deaths;54;2020-07-05;1213;2020-08-25;2192;1.81
RO;2020-08-25;total_deaths;50;2020-07-09;589;2020-08-25;1087;1.85
RR;2020-08-25;total_deaths;58;2020-07-01;314;2020-08-25;582;1.85
RS;2020-08-25;total_deaths;30;2020-07-29;1750;2020-08-25;3161;1.81
SC;2020-08-25;total_deaths;26;2020-08-02;1175;2020-08-25;2116;1.8
SE;2020-08-25;total_deaths;47;2020-07-12;984;2020-08-25;1808;1.84
SP;2020-08-25;total_deaths;55;2020-07-04;15996;2020-08-25;28912;1.81
TO;2020-08-25;total_deaths;35;2020-07-24;334;2020-08-25;610;1.83
