"dia_ano","dias","otimista","casos_estimados","pessimista","x"
172,2020-06-20,235,247,259,237
173,2020-06-21,242,254,266,246
174,2020-06-22,249,261,273,256
175,2020-06-23,256,269,282,263
176,2020-06-24,264,277,290,279
177,2020-06-25,272,285,298,289
178,2020-06-26,279,293,307,298
179,2020-06-27,287,301,315,304
180,2020-06-28,295,310,325,312
181,2020-06-29,304,319,334,324
182,2020-06-30,312,327,342,341
183,2020-07-01,320,336,352,NA
184,2020-07-02,330,346,362,NA
185,2020-07-03,338,355,372,NA
186,2020-07-04,348,365,382,NA
187,2020-07-05,356,374,392,NA
188,2020-07-06,366,384,402,NA
189,2020-07-07,375,394,413,NA
190,2020-07-08,386,405,424,NA
191,2020-07-09,395,415,435,NA
192,2020-07-10,406,426,446,NA
