"dia_ano","dias","otimista","casos_estimados","pessimista","x"
142,2020-05-21,87,94,101,101
143,2020-05-22,92,100,108,106
144,2020-05-23,100,108,116,115
145,2020-05-24,107,116,125,121
146,2020-05-25,114,124,134,121
147,2020-05-26,123,133,143,133
148,2020-05-27,132,143,154,137
149,2020-05-28,142,154,166,142
150,2020-05-29,152,165,178,NA
151,2020-05-30,163,177,191,NA
152,2020-05-31,175,190,205,NA
153,2020-06-01,188,204,220,NA
154,2020-06-02,202,219,236,NA
155,2020-06-03,217,235,253,NA
156,2020-06-04,232,252,272,NA
