"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Singapore",2019-12-30,1,1,1,0,0
"Singapore",2019-12-31,1,1,1,0,0
"Singapore",2020-01-01,1,1,1,0,0
"Singapore",2020-01-02,1,1,1,0,0
"Singapore",2020-01-03,1,1,1,0,0
"Singapore",2020-01-04,1,1,1,0,0
"Singapore",2020-01-05,1,1,1,0,0
"Singapore",2020-01-06,1,1,1,0,0
"Singapore",2020-01-07,1,1,1,0,0
"Singapore",2020-01-08,1,1,1,0,0
"Singapore",2020-01-09,2,2,2,0,0
"Singapore",2020-01-10,2,2,2,0,0
"Singapore",2020-01-11,2,2,2,0,0
"Singapore",2020-01-12,2,2,2,0,0
"Singapore",2020-01-13,2,2,2,0,0
"Singapore",2020-01-14,2,2,2,0,0
"Singapore",2020-01-15,2,3,4,0,0
"Singapore",2020-01-16,2,3,4,0,0
"Singapore",2020-01-17,2,3,4,0,0
"Singapore",2020-01-18,2,3,4,0,0
"Singapore",2020-01-19,2,3,4,0,0
"Singapore",2020-01-20,3,4,5,0,0
"Singapore",2020-01-21,3,4,5,0,0
"Singapore",2020-01-22,3,4,5,0,0
"Singapore",2020-01-23,4,5,6,0,3
"Singapore",2020-01-24,4,5,6,0,3
"Singapore",2020-01-25,5,6,7,0,4
"Singapore",2020-01-26,5,6,7,0,4
"Singapore",2020-01-27,5,6,7,0,5
"Singapore",2020-01-28,6,7,8,0,7
"Singapore",2020-01-29,6,8,10,0,10
"Singapore",2020-01-30,6,8,10,0,13
"Singapore",2020-01-31,7,9,11,0,16
"Singapore",2020-02-01,8,10,12,0,18
"Singapore",2020-02-02,8,10,12,0,18
"Singapore",2020-02-03,9,11,13,0,18
"Singapore",2020-02-04,10,12,14,0,24
"Singapore",2020-02-05,10,13,16,0,28
"Singapore",2020-02-06,11,14,17,0,30
"Singapore",2020-02-07,12,15,18,0,33
"Singapore",2020-02-08,13,16,19,0,40
"Singapore",2020-02-09,14,18,22,0,43
"Singapore",2020-02-10,15,19,23,0,45
"Singapore",2020-02-11,17,21,25,0,47
"Singapore",2020-02-12,18,22,26,0,50
"Singapore",2020-02-13,19,24,29,0,58
"Singapore",2020-02-14,21,26,31,0,67
"Singapore",2020-02-15,22,28,34,0,72
"Singapore",2020-02-16,25,31,37,0,75
"Singapore",2020-02-17,26,33,40,0,77
"Singapore",2020-02-18,29,36,43,0,81
"Singapore",2020-02-19,31,39,47,0,84
"Singapore",2020-02-20,34,42,50,0,85
"Singapore",2020-02-21,36,45,54,0,86
"Singapore",2020-02-22,39,49,59,0,89
"Singapore",2020-02-23,42,53,64,0,89
"Singapore",2020-02-24,46,57,68,0,90
"Singapore",2020-02-25,50,62,74,0,91
"Singapore",2020-02-26,53,66,79,0,93
"Singapore",2020-02-27,58,72,86,0,96
"Singapore",2020-02-28,62,78,94,0,98
"Singapore",2020-02-29,67,84,101,0,102
"Singapore",2020-03-01,73,91,109,0,106
"Singapore",2020-03-02,78,98,118,0,108
"Singapore",2020-03-03,85,106,127,0,110
"Singapore",2020-03-04,91,114,137,0,112
"Singapore",2020-03-05,99,124,149,0,117
"Singapore",2020-03-06,107,134,161,0,130
"Singapore",2020-03-07,115,144,173,0,138
"Singapore",2020-03-08,125,156,187,0,150
"Singapore",2020-03-09,135,169,203,0,160
"Singapore",2020-03-10,146,182,218,0,166
"Singapore",2020-03-11,158,197,236,0,178
"Singapore",2020-03-12,170,213,256,1,187
"Singapore",2020-03-13,184,230,276,1,200
"Singapore",2020-03-14,199,249,299,1,214
"Singapore",2020-03-15,215,269,323,1,226
"Singapore",2020-03-16,232,290,348,1,243
"Singapore",2020-03-17,251,314,377,1,266
"Singapore",2020-03-18,271,339,407,1,313
"Singapore",2020-03-19,293,367,441,1,345
"Singapore",2020-03-20,317,396,475,1,385
"Singapore",2020-03-21,342,428,514,1,432
"Singapore",2020-03-22,370,463,556,1,455
"Singapore",2020-03-23,400,500,600,1,509
"Singapore",2020-03-24,432,540,648,1,558
"Singapore",2020-03-25,467,584,701,1,568
"Singapore",2020-03-26,505,631,757,2,594
"Singapore",2020-03-27,545,682,819,2,732
"Singapore",2020-03-28,589,737,885,2,802
"Singapore",2020-03-29,637,797,957,2,NA
"Singapore",2020-03-30,688,861,1034,2,NA
"Singapore",2020-03-31,744,930,1116,2,NA
"Singapore",2020-04-01,804,1006,1208,3,NA
"Singapore",2020-04-02,869,1087,1305,3,NA
"Singapore",2020-04-03,939,1174,1409,3,NA
"Singapore",2020-04-04,1015,1269,1523,3,NA
