location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Czech.Republic;2020-05-24;total_deaths;40;2020-04-17;173;2020-05-24;315;1.82
Democratic.Republic.of.Congo;2020-05-24;total_deaths;20;2020-05-07;36;2020-05-24;67;1.86
Denmark;2020-05-24;total_deaths;42;2020-04-15;309;2020-05-24;562;1.82
Dominican.Republic;2020-05-24;total_deaths;36;2020-04-21;245;2020-05-24;458;1.87
Ecuador;2020-05-24;total_deaths;18;2020-05-09;1717;2020-05-24;3108;1.81
Egypt;2020-05-24;total_deaths;25;2020-05-02;415;2020-05-24;764;1.84
El.Salvador;2020-05-24;total_deaths;16;2020-05-11;18;2020-05-24;35;1.94
Equatorial.Guinea;2020-05-24;total_deaths;13;2020-05-13;6;2020-05-24;12;2
Estonia;2020-05-24;total_deaths;42;2020-04-15;35;2020-05-24;64;1.83
Finland;2020-05-24;total_deaths;34;2020-04-22;149;2020-05-24;307;2.06
France;2020-05-24;total_deaths;43;2020-04-14;15729;2020-05-24;28367;1.8
Gabon;2020-05-24;total_deaths;21;2020-05-05;6;2020-05-24;12;2
Georgia;2020-05-24;total_deaths;26;2020-04-30;6;2020-05-24;12;2
Germany;2020-05-24;total_deaths;38;2020-04-19;4404;2020-05-24;8257;1.87
Ghana;2020-05-24;total_deaths;26;2020-05-01;17;2020-05-24;32;1.88
Greece;2020-05-24;total_deaths;46;2020-04-11;93;2020-05-24;171;1.84
Guatemala;2020-05-24;total_deaths;12;2020-05-15;30;2020-05-24;58;1.93
Guernsey;2020-05-24;total_deaths;42;2020-04-15;7;2020-05-24;13;1.86
Guinea;2020-05-24;total_deaths;15;2020-05-12;11;2020-05-24;20;1.82
Guinea-Bissau;2020-05-24;total_deaths;10;2020-05-16;3;2020-05-24;6;2
Guyana;2020-05-24;total_deaths;49;2020-04-07;5;2020-05-24;10;2
Haiti;2020-05-24;total_deaths;17;2020-05-10;15;2020-05-24;27;1.8
Honduras;2020-05-24;total_deaths;21;2020-05-06;99;2020-05-24;180;1.82
Hungary;2020-05-24;total_deaths;32;2020-04-25;272;2020-05-24;491;1.81
India;2020-05-24;total_deaths;17;2020-05-10;2206;2020-05-24;4021;1.82
Indonesia;2020-05-24;total_deaths;31;2020-04-26;743;2020-05-24;1372;1.85
Iran;2020-05-24;total_deaths;48;2020-04-09;4110;2020-05-24;7417;1.8
Iraq;2020-05-24;total_deaths;29;2020-04-28;88;2020-05-24;160;1.82
Ireland;2020-05-24;total_deaths;33;2020-04-24;829;2020-05-24;1608;1.94
Israel;2020-05-24;total_deaths;40;2020-04-17;151;2020-05-24;280;1.85
Italy;2020-05-24;total_deaths;49;2020-04-08;17669;2020-05-24;32785;1.86
Jamaica;2020-05-24;total_deaths;38;2020-04-19;5;2020-05-24;9;1.8
Japan;2020-05-24;total_deaths;26;2020-05-01;458;2020-05-24;830;1.81
Jersey;2020-05-24;total_deaths;35;2020-04-21;14;2020-05-24;29;2.07
Jordan;2020-05-24;total_deaths;52;2020-04-05;5;2020-05-24;9;1.8
Kazakhstan;2020-05-24;total_deaths;35;2020-04-22;19;2020-05-24;35;1.84
Kenya;2020-05-24;total_deaths;21;2020-05-06;26;2020-05-24;51;1.96
Kosovo;2020-05-24;total_deaths;37;2020-04-20;15;2020-05-24;29;1.93
Kuwait;2020-05-24;total_deaths;14;2020-05-13;82;2020-05-24;156;1.9
Kyrgyzstan;2020-05-24;total_deaths;25;2020-05-01;8;2020-05-24;16;2
Latvia;2020-05-24;total_deaths;31;2020-04-26;12;2020-05-24;22;1.83
Lebanon;2020-05-24;total_deaths;55;2020-04-01;12;2020-05-24;26;2.17
Liberia;2020-05-24;total_deaths;30;2020-04-26;12;2020-05-24;26;2.17
Lithuania;2020-05-24;total_deaths;39;2020-04-18;33;2020-05-24;63;1.91
Luxembourg;2020-05-24;total_deaths;46;2020-04-10;54;2020-05-24;110;2.04
Macedonia;2020-05-24;total_deaths;31;2020-04-26;61;2020-05-24;113;1.85
Madagascar;2020-05-24;total_deaths;8;2020-05-18;1;2020-05-24;2;2
Malawi;2020-05-24;total_deaths;35;2020-04-21;2;2020-05-24;4;2
Malaysia;2020-05-24;total_deaths;50;2020-04-07;63;2020-05-24;115;1.83
Maldives;2020-05-24;total_deaths;20;2020-05-06;2;2020-05-24;4;2
Mali;2020-05-24;total_deaths;19;2020-05-08;35;2020-05-24;65;1.86
Malta;2020-05-24;total_deaths;32;2020-04-24;3;2020-05-24;6;2
Mauritania;2020-05-24;total_deaths;10;2020-05-16;3;2020-05-24;6;2
Mauritius;2020-05-24;total_deaths;55;2020-04-01;5;2020-05-24;10;2
Mexico;2020-05-24;total_deaths;15;2020-05-12;3926;2020-05-24;7394;1.88
Moldova;2020-05-24;total_deaths;22;2020-05-05;136;2020-05-24;250;1.84
Montenegro;2020-05-24;total_deaths;34;2020-04-23;5;2020-05-24;9;1.8
Morocco;2020-05-24;total_deaths;47;2020-04-10;107;2020-05-24;199;1.86
Myanmar;2020-05-24;total_deaths;45;2020-04-11;3;2020-05-24;6;2
Netherlands;2020-05-24;total_deaths;42;2020-04-15;3134;2020-05-24;5822;1.86
New.Zealand;2020-05-24;total_deaths;40;2020-04-17;11;2020-05-24;21;1.91
Nicaragua;2020-05-24;total_deaths;5;2020-05-21;8;2020-05-24;17;2.12
Niger;2020-05-24;total_deaths;26;2020-05-01;33;2020-05-24;61;1.85
Nigeria;2020-05-24;total_deaths;19;2020-05-08;117;2020-05-24;226;1.93
Northern.Mariana.Islands;2020-05-24;total_deaths;50;2020-04-06;1;2020-05-24;2;2
Norway;2020-05-24;total_deaths;42;2020-04-15;130;2020-05-24;235;1.81
Oman;2020-05-24;total_deaths;12;2020-05-15;19;2020-05-24;37;1.95
Pakistan;2020-05-24;total_deaths;18;2020-05-09;639;2020-05-24;1167;1.83
Panama;2020-05-24;total_deaths;30;2020-04-27;167;2020-05-24;306;1.83
Paraguay;2020-05-24;total_deaths;45;2020-04-12;6;2020-05-24;11;1.83
Peru;2020-05-24;total_deaths;17;2020-05-10;1889;2020-05-24;3456;1.83
Philippines;2020-05-24;total_deaths;33;2020-04-24;477;2020-05-24;868;1.82
Poland;2020-05-24;total_deaths;31;2020-04-26;535;2020-05-24;996;1.86
Portugal;2020-05-24;total_deaths;38;2020-04-19;714;2020-05-24;1316;1.84
Puerto.Rico;2020-05-24;total_deaths;34;2020-04-23;69;2020-05-24;127;1.84
Qatar;2020-05-24;total_deaths;19;2020-05-08;12;2020-05-24;23;1.92
Romania;2020-05-24;total_deaths;29;2020-04-28;650;2020-05-24;1179;1.81
Russia;2020-05-24;total_deaths;17;2020-05-10;1915;2020-05-24;3541;1.85
San.Marino;2020-05-24;total_deaths;60;2020-03-28;22;2020-05-24;42;1.91
Sao.Tome.and.Principe;2020-05-24;total_deaths;16;2020-05-11;5;2020-05-24;9;1.8
Saudi.Arabia;2020-05-24;total_deaths;21;2020-05-06;209;2020-05-24;390;1.87
Senegal;2020-05-24;total_deaths;15;2020-05-12;19;2020-05-24;35;1.84
Serbia;2020-05-24;total_deaths;36;2020-04-21;125;2020-05-24;238;1.9
Sierra.Leone;2020-05-24;total_deaths;14;2020-05-13;21;2020-05-24;40;1.9
Singapore;2020-05-24;total_deaths;31;2020-04-26;12;2020-05-24;23;1.92
Sint.Maarten.(Dutch.part);2020-05-24;total_deaths;48;2020-04-09;8;2020-05-24;15;1.88
Slovakia;2020-05-24;total_deaths;34;2020-04-23;15;2020-05-24;28;1.87
Slovenia;2020-05-24;total_deaths;43;2020-04-14;56;2020-05-24;107;1.91
Somalia;2020-05-24;total_deaths;24;2020-05-03;32;2020-05-24;61;1.91
South.Africa;2020-05-24;total_deaths;13;2020-05-14;238;2020-05-24;429;1.8
South.Korea;2020-05-24;total_deaths;61;2020-03-27;144;2020-05-24;267;1.85
Spain;2020-05-24;total_deaths;46;2020-04-10;15843;2020-05-23;28752;1.81
Sri.Lanka;2020-05-24;total_deaths;51;2020-04-06;5;2020-05-24;9;1.8
Sudan;2020-05-24;total_deaths;15;2020-05-12;80;2020-05-24;146;1.82
Swaziland;2020-05-24;total_deaths;21;2020-05-05;1;2020-05-24;2;2
Sweden;2020-05-24;total_deaths;31;2020-04-26;2194;2020-05-24;3998;1.82
Switzerland;2020-05-24;total_deaths;43;2020-04-14;900;2020-05-24;1641;1.82
Syria;2020-05-24;total_deaths;38;2020-04-18;2;2020-05-24;4;2
Tajikistan;2020-05-24;total_deaths;14;2020-05-13;23;2020-05-24;44;1.91
Tanzania;2020-05-24;total_deaths;28;2020-04-28;10;2020-05-24;21;2.1
Thailand;2020-05-24;total_deaths;50;2020-04-07;30;2020-05-24;57;1.9
Togo;2020-05-24;total_deaths;28;2020-04-28;6;2020-05-24;12;2
Tunisia;2020-05-24;total_deaths;47;2020-04-10;25;2020-05-24;48;1.92
Turkey;2020-05-24;total_deaths;35;2020-04-22;2376;2020-05-24;4340;1.83
Ukraine;2020-05-24;total_deaths;20;2020-05-07;340;2020-05-24;617;1.81
United.Arab.Emirates;2020-05-24;total_deaths;24;2020-05-03;126;2020-05-24;245;1.94
United.Kingdom;2020-05-24;total_deaths;36;2020-04-21;20223;2020-05-24;36793;1.82
United.States;2020-05-24;total_deaths;32;2020-04-25;53189;2020-05-24;97720;1.84
United.States.Virgin.Islands;2020-05-24;total_deaths;30;2020-04-26;3;2020-05-24;6;2
Uruguay;2020-05-24;total_deaths;33;2020-04-24;12;2020-05-24;22;1.83
Uzbekistan;2020-05-24;total_deaths;34;2020-04-23;7;2020-05-24;13;1.86
Venezuela;2020-05-24;total_deaths;50;2020-04-06;5;2020-05-24;10;2
World;2020-05-24;total_deaths;35;2020-04-22;186201;2020-05-24;344815;1.85
Yemen;2020-05-24;total_deaths;8;2020-05-18;20;2020-05-24;42;2.1
Zimbabwe;2020-05-24;total_deaths;48;2020-04-08;2;2020-05-24;4;2
