"dia_ano","dias","otimista","casos_estimados","pessimista","x"
197,2020-07-15,637,678,719,668
198,2020-07-16,645,687,729,677
199,2020-07-17,653,695,737,686
200,2020-07-18,661,703,745,686
201,2020-07-19,667,710,753,686
202,2020-07-20,674,717,760,710
203,2020-07-21,680,724,768,727
204,2020-07-22,687,731,775,758
205,2020-07-23,692,737,782,784
206,2020-07-24,698,743,788,801
207,2020-07-25,704,749,794,810
208,2020-07-26,709,755,801,NA
209,2020-07-27,714,760,806,NA
210,2020-07-28,719,765,811,NA
211,2020-07-29,723,770,817,NA
212,2020-07-30,727,774,821,NA
213,2020-07-31,732,779,826,NA
214,2020-08-01,736,783,830,NA
215,2020-08-02,739,787,835,NA
216,2020-08-03,742,790,838,NA
217,2020-08-04,746,794,842,NA
