"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-15,143811,141749,142780,164911,120649,141248
2020-07-16,147507,143151,145329,167855,122803,144000
2020-07-17,151298,144502,147900,170824,124976,145938
2020-07-18,155186,145802,150494,173820,127168,146544
2020-07-19,159175,147054,153114,176847,129381,146972
2020-07-20,163266,148257,155762,179905,131619,147566
2020-07-21,167462,149412,158437,182995,133879,148986
2020-07-22,171766,150522,161144,186121,136167,153108
2020-07-23,176180,151585,163882,189284,138480,156242
2020-07-24,180708,152605,166656,192488,140824,158824
2020-07-25,185353,153582,169468,195735,143201,161597
2020-07-26,190116,154517,172316,199025,145607,NA
2020-07-27,195003,155411,175207,202364,148050,NA
2020-07-28,200014,156266,178140,205752,150528,NA
2020-07-29,205155,157083,181119,209192,153046,NA
2020-07-30,210427,157864,184146,212688,155604,NA
2020-07-31,215836,158609,187222,216241,158203,NA
2020-08-01,221383,159319,190351,219855,160847,NA
2020-08-02,227072,159997,193534,223532,163536,NA
2020-08-03,232908,160644,196776,227276,166276,NA
2020-08-04,238894,161259,200076,231088,169064,NA
