"dia_ano","dias","otimista","casos_estimados","pessimista","x"
118,2020-04-27,525,661,797,677
119,2020-04-28,568,716,864,738
120,2020-04-29,617,777,937,794
121,2020-04-30,668,842,1016,854
122,2020-05-01,724,912,1100,921
123,2020-05-02,785,989,1193,971
124,2020-05-03,851,1072,1293,1019
125,2020-05-04,922,1162,1402,1065
126,2020-05-05,1000,1260,1520,NA
127,2020-05-06,1084,1365,1646,NA
128,2020-05-07,1175,1480,1785,NA
129,2020-05-08,1273,1604,1935,NA
130,2020-05-09,1381,1739,2097,NA
131,2020-05-10,1496,1885,2274,NA
132,2020-05-11,1622,2043,2464,NA
