"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,2,3,4,48
164,2020-06-12,2,3,4,49
165,2020-06-13,2,3,4,57
166,2020-06-14,2,3,4,62
167,2020-06-15,2,3,4,59
168,2020-06-16,2,3,4,60
169,2020-06-17,2,3,4,79
170,2020-06-18,2,3,4,88
171,2020-06-19,3,4,5,104
172,2020-06-20,3,4,5,100
173,2020-06-21,3,4,5,105
174,2020-06-22,3,4,5,NA
175,2020-06-23,3,4,5,NA
176,2020-06-24,3,4,5,NA
177,2020-06-25,3,5,7,NA
178,2020-06-26,3,5,7,NA
179,2020-06-27,3,5,7,NA
180,2020-06-28,3,5,7,NA
181,2020-06-29,4,6,8,NA
182,2020-06-30,4,6,8,NA
183,2020-07-01,4,6,8,NA
