"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,360255,122470,241362,279787,202937,90943
2020-03-03,373190,131447,252318,292487,212149,93193
2020-03-04,386589,141064,263826,305827,221825,95464
2020-03-05,400470,151363,275916,319842,231990,98442
2020-03-06,414849,162391,288620,334568,242672,102524
2020-03-07,429744,174195,301970,350043,253897,106488
2020-03-08,445174,186826,316000,366307,265693,110633
2020-03-09,461158,200336,330747,383402,278092,115331
2020-03-10,477716,214783,346250,401373,291127,120250
2020-03-11,494869,230224,362546,420263,304829,127785
2020-03-12,512637,246722,379680,440125,319235,136806
2020-03-13,531043,264339,397691,461003,334379,146675
2020-03-14,550110,283144,416627,482954,350300,158808
2020-03-15,569862,303207,436534,506030,367038,171165
2020-03-16,590323,324598,457460,530287,384633,184905
2020-03-17,611519,347393,479456,555785,403127,201363
2020-03-18,633475,371670,502572,582581,422563,221172
2020-03-19,656220,397506,526863,610739,442987,251542
2020-03-20,679782,424983,552382,640321,464443,282895
2020-03-21,704190,454182,579186,671392,486980,316942
2020-03-22,729474,485188,607331,704018,510644,350942
2020-03-23,755666,518084,636875,738265,535485,393837
2020-03-24,782798,552952,667875,774200,561550,434723
2020-03-25,810904,589878,700391,811893,588889,486947
2020-03-26,840020,628942,734481,851410,617552,547297
2020-03-27,870181,670223,770202,892818,647586,611632
2020-03-28,901425,713799,807612,936183,679041,674897
2020-03-29,933791,759741,846766,981571,711961,732707
2020-03-30,967319,808118,887718,1029042,746394,796268
2020-03-31,1002051,858991,930521,1078659,782383,868867
2020-04-01,1038029,912414,975222,1130477,819967,945624
2020-04-02,1075300,968433,1021866,1184546,859186,1022366
2020-04-03,1113909,1027084,1070496,1240918,900074,1103314
2020-04-04,1153904,1088391,1121148,1299634,942662,1188306
2020-04-05,1195335,1152368,1173852,1360729,986975,1257241
2020-04-06,1238253,1219014,1228634,1424232,1033036,1329576
2020-04-07,1282713,1288312,1285512,1490165,1080859,1404566
2020-04-08,1328769,1360233,1344501,1558545,1130457,1489045
2020-04-09,1376479,1434728,1405604,1629375,1181833,1574850
2020-04-10,1425901,1511732,1468816,1702651,1234981,1664170
2020-04-11,1477099,1591162,1534130,1778363,1289897,1744940
2020-04-12,1530134,1672916,1601525,1856487,1346563,1816194
2020-04-13,1585074,1756873,1670974,1936992,1404956,1882211
2020-04-14,1641986,1842895,1742440,2019835,1465045,1958813
2020-04-15,1700942,1930825,1815884,2104972,1526796,2038561
2020-04-16,1762014,2020489,1891252,2192338,1590166,2121523
2020-04-17,1825280,2111696,1968488,2281870,1655106,2203417
2020-04-18,1890817,2204242,2047530,2373496,1721564,2283158
2020-04-19,1958707,2297908,2128308,2467133,1789483,2355301
2020-04-20,2029034,2392465,2210750,2562700,1858800,2431261
2020-04-21,2101887,2487675,2294781,2660109,1929453,2516991
2020-04-22,2177356,2583291,2380324,2759270,2001378,2583279
2020-04-23,2255534,2679065,2467300,2860093,2074507,2660713
2020-04-24,2336519,2774745,2555632,2962487,2148777,2733581
2020-04-25,2420412,2870080,2645246,3066368,2224124,2835026
2020-04-26,2507317,2964825,2736071,3171652,2300490,2918082
2020-04-27,2597343,3058739,2828041,3278264,2377818,2983864
2020-04-28,2690601,3151590,2921096,3386133,2456059,3055429
2020-04-29,2787207,3243156,3015182,3495197,2535167,3133235
2020-04-30,2887282,3333229,3110256,3605407,2615105,3217821
2020-05-01,2990951,3421615,3206283,3716721,2695845,3309563
2020-05-02,3098341,3508135,3303238,3829112,2777364,3390732
2020-05-03,3209588,3592629,3401108,3942562,2859654,3469241
2020-05-04,3324828,3674953,3499890,4057071,2942709,3546401
2020-05-05,3444207,3754981,3599594,4172647,3026541,3625588
2020-05-06,3567871,3832608,3700240,4289316,3111164,3715414
2020-05-07,3695976,3907745,3801860,4407114,3196606,3809599
2020-05-08,3828681,3980323,3904502,4526097,3282907,3899738
2020-05-09,3966150,4050289,4008220,4646326,3370114,3989894
2020-05-10,4108555,4117609,4113082,4767882,3458282,4066883
2020-05-11,4256074,4182262,4219168,4890857,3547479,4137915
2020-05-12,4408889,4244244,4326566,5015353,3637779,4223701
2020-05-13,4567190,4303566,4435378,5141488,3729268,4309652
2020-05-14,4731176,4360248,4545712,5269387,3822037,4406317
2020-05-15,4901050,4414324,4657687,5399188,3916186,4504351
2020-05-16,5077022,4465838,4771430,5531039,4011821,4598546
2020-05-17,5259314,4514841,4887078,5665098,4109058,4679511
2020-05-18,5448150,4561394,5004772,5801529,4208015,4887654
2020-05-19,5643767,4605562,5124664,5940508,4308820,NA
2020-05-20,5846407,4647417,5246912,6082217,4411607,NA
2020-05-21,6056323,4687035,5371679,6226847,4516511,NA
2020-05-22,6273776,4724494,5499135,6374594,4623676,NA
2020-05-23,6499037,4759876,5629456,6525662,4733250,NA
2020-05-24,6732386,4793263,5762824,6680262,4845386,NA
2020-05-25,6974113,4824739,5899426,6838611,4960241,NA
