"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-14,20388,21128,20758,22032,19484,21077
2020-05-15,21837,22464,22150,23510,20790,22490
2020-05-16,23389,23843,23616,25066,22166,23795
2020-05-17,25051,25263,25157,26701,23613,24255
2020-05-18,26831,26720,26776,28420,25132,26363
2020-05-19,28738,28210,28474,30222,26726,28112
2020-05-20,30781,29726,30254,32111,28397,30560
2020-05-21,32968,31266,32117,34088,30146,31413
2020-05-22,35312,32821,34066,36157,31975,NA
2020-05-23,37821,34388,36104,38320,33888,NA
2020-05-24,40509,35959,38234,40581,35887,NA
2020-05-25,43388,37529,40458,42941,37975,NA
2020-05-26,46472,39091,42782,45408,40156,NA
2020-05-27,49775,40640,45208,47983,42433,NA
2020-05-28,53313,42169,47741,50672,44810,NA
