"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
182,2020-06-30,174,232,290,5128
183,2020-07-01,180,240,300,5314
184,2020-07-02,186,248,310,5382
185,2020-07-03,192,256,320,5528
186,2020-07-04,198,264,330,5713
187,2020-07-05,205,273,341,5822
188,2020-07-06,211,282,353,5928
189,2020-07-07,218,291,364,6192
190,2020-07-08,225,300,375,6517
191,2020-07-09,232,310,388,6682
192,2020-07-10,240,320,400,6809
193,2020-07-11,248,331,414,NA
194,2020-07-12,256,342,428,NA
195,2020-07-13,265,353,441,NA
196,2020-07-14,273,364,455,NA
197,2020-07-15,282,376,470,NA
198,2020-07-16,291,388,485,NA
199,2020-07-17,301,401,501,NA
200,2020-07-18,310,414,518,NA
201,2020-07-19,321,428,535,NA
202,2020-07-20,331,442,553,NA
