"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,3,4,5,58
169,2020-06-17,3,4,5,63
170,2020-06-18,3,4,5,68
171,2020-06-19,3,5,7,73
172,2020-06-20,3,5,7,75
173,2020-06-21,3,5,7,76
174,2020-06-22,3,5,7,83
175,2020-06-23,4,6,8,85
176,2020-06-24,4,6,8,86
177,2020-06-25,4,6,8,92
178,2020-06-26,4,6,8,98
179,2020-06-27,5,7,9,NA
180,2020-06-28,5,7,9,NA
181,2020-06-29,5,7,9,NA
182,2020-06-30,6,8,10,NA
183,2020-07-01,6,8,10,NA
184,2020-07-02,6,8,10,NA
185,2020-07-03,6,9,12,NA
186,2020-07-04,6,9,12,NA
187,2020-07-05,7,10,13,NA
188,2020-07-06,7,10,13,NA
