"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
180,2020-06-28,135,144,153,140
181,2020-06-29,141,151,161,154
182,2020-06-30,148,158,168,159
183,2020-07-01,154,165,176,172
184,2020-07-02,162,173,184,188
185,2020-07-03,168,180,192,188
186,2020-07-04,175,187,199,191
187,2020-07-05,181,194,207,193
188,2020-07-06,188,201,214,196
189,2020-07-07,194,208,222,202
190,2020-07-08,200,214,228,208
191,2020-07-09,206,221,236,NA
192,2020-07-10,212,227,242,NA
193,2020-07-11,218,233,248,NA
194,2020-07-12,223,239,255,NA
195,2020-07-13,229,245,261,NA
196,2020-07-14,234,250,266,NA
197,2020-07-15,238,255,272,NA
198,2020-07-16,243,260,277,NA
199,2020-07-17,248,265,282,NA
200,2020-07-18,251,269,287,NA
