"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-10,49746,53289,51518,58597,44439,52849
2020-06-11,51715,54307,53011,60295,45727,53989
2020-06-12,53762,55272,54517,62008,47026,55111
2020-06-13,55890,56185,56038,63738,48338,56026
2020-06-14,58103,57046,57574,65485,49663,56506
2020-06-15,60403,57856,59130,67255,51005,56777
2020-06-16,62794,58617,60706,69047,52365,58018
2020-06-17,65280,59330,62305,70866,53744,59547
2020-06-18,67864,59997,63930,72714,55146,60736
2020-06-19,70550,60620,65585,74596,56574,61683
2020-06-20,73343,61201,67272,76515,58029,62902
2020-06-21,76246,61742,68994,78474,59514,NA
2020-06-22,79264,62244,70754,80476,61032,NA
2020-06-23,82402,62711,72556,82525,62587,NA
2020-06-24,85664,63144,74404,84627,64181,NA
2020-06-25,89055,63544,76300,86784,65816,NA
2020-06-26,92580,63915,78248,88999,67497,NA
2020-06-27,96245,64258,80252,91279,69225,NA
2020-06-28,100055,64574,82314,93624,71004,NA
2020-06-29,104016,64866,84441,96043,72839,NA
2020-06-30,108133,65135,86634,98538,74730,NA
