"dia_ano","dias","otimista","casos_estimados","pessimista","x"
145,2020-05-24,1735,1788,1841,1758
146,2020-05-25,1778,1832,1886,1781
147,2020-05-26,1818,1873,1928,1852
148,2020-05-27,1856,1912,1968,1891
149,2020-05-28,1891,1948,2005,1964
150,2020-05-29,1924,1982,2040,2011
151,2020-05-30,1954,2013,2072,2047
152,2020-05-31,1982,2042,2102,2052
153,2020-06-01,2007,2068,2129,NA
154,2020-06-02,2031,2092,2153,NA
155,2020-06-03,2052,2114,2176,NA
156,2020-06-04,2071,2134,2197,NA
157,2020-06-05,2090,2153,2216,NA
158,2020-06-06,2106,2170,2234,NA
159,2020-06-07,2121,2185,2249,NA
