"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-22,1418,1596,1507,1745,1269,1604
2020-04-23,1581,1766,1674,1938,1410,1757
2020-04-24,1762,1937,1850,2142,1558,1951
2020-04-25,1965,2107,2036,2357,1715,2105
2020-04-26,2190,2273,2232,2584,1880,2223
2020-04-27,2442,2432,2437,2822,2052,2410
2020-04-28,2722,2581,2652,3071,2233,2528
2020-04-29,3034,2721,2878,3332,2424,2804
2020-04-30,3383,2848,3116,3608,2624,NA
2020-05-01,3771,2964,3368,3900,2836,NA
2020-05-02,4204,3067,3636,4210,3062,NA
2020-05-03,4687,3158,3922,4541,3303,NA
2020-05-04,5225,3238,4232,4900,3564,NA
2020-05-05,5825,3308,4566,5287,3845,NA
2020-05-06,6493,3369,4931,5710,4152,NA
